pokemon_id,item_name,version_name,rarity
222,luminous-moss,alpha-sapphire,5
222,luminous-moss,sun,5
222,luminous-moss,moon,5
222,luminous-moss,ultra-sun,5
222,luminous-moss,ultra-moon,5
227,metal-coat,omega-ruby,5
227,metal-coat,alpha-sapphire,5
227,metal-coat,sun,5
227,metal-coat,moon,5
227,metal-coat,ultra-sun,5
227,metal-coat,ultra-moon,5
227,sharp-beak,firered,5
227,sharp-beak,leafgreen,5
230,dragon-scale,ruby,5
230,dragon-scale,sapphire,5
230,dragon-scale,emerald,5
230,dragon-scale,firered,5
230,dragon-scale,leafgreen,5
230,dragon-scale,diamond,5
230,dragon-scale,pearl,5
230,dragon-scale,platinum,5
230,dragon-scale,heartgold,5
230,dragon-scale,soulsilver,5
230,dragon-scale,black,5
230,dragon-scale,white,5
230,dragon-scale,black-2,5
230,dragon-scale,white-2,5
230,dragon-scale,x,5
230,dragon-scale,y,5
230,dragon-scale,omega-ruby,5
230,dragon-scale,alpha-sapphire,5
230,dragon-scale,sun,5
230,dragon-scale,moon,5
230,dragon-scale,ultra-sun,5
230,dragon-scale,ultra-moon,5
231,passho-berry,diamond,5
231,passho-berry,pearl,5
231,passho-berry,platinum,5
231,passho-berry,heartgold,5
231,passho-berry,soulsilver,5
231,passho-berry,black,5
231,passho-berry,white,5
231,passho-berry,black-2,5
231,passho-berry,white-2,5
232,passho-berry,diamond,5
232,passho-berry,pearl,5
232,passho-berry,platinum,5
232,passho-berry,heartgold,5
232,passho-berry,soulsilver,5
232,passho-berry,black,5
232,passho-berry,white,5
232,passho-berry,black-2,5
232,passho-berry,white-2,5
233,up-grade,firered,100
233,up-grade,leafgreen,100
238,aspear-berry,ruby,100
238,aspear-berry,sapphire,100
238,aspear-berry,emerald,100
238,aspear-berry,diamond,100
238,aspear-berry,pearl,100
238,aspear-berry,platinum,100
238,aspear-berry,heartgold,100
238,aspear-berry,soulsilver,100
238,aspear-berry,black,100
238,aspear-berry,white,100
238,aspear-berry,black-2,100
238,aspear-berry,white-2,100
239,electirizer,diamond,50
239,electirizer,pearl,5
239,electirizer,platinum,50
239,electirizer,omega-ruby,5
239,electirizer,alpha-sapphire,5
239,electirizer,sun,5
239,electirizer,moon,5
239,electirizer,ultra-sun,5
239,electirizer,ultra-moon,5
240,rawst-berry,ruby,100
240,rawst-berry,sapphire,100
240,rawst-berry,emerald,100
240,magmarizer,diamond,5
240,magmarizer,pearl,50
240,magmarizer,platinum,50
240,magmarizer,omega-ruby,5
240,magmarizer,alpha-sapphire,5
240,magmarizer,sun,5
240,magmarizer,moon,5
240,magmarizer,ultra-sun,5
240,magmarizer,ultra-moon,5
241,moomoo-milk,ruby,100
241,moomoo-milk,sapphire,100
241,moomoo-milk,emerald,100
241,moomoo-milk,firered,100
241,moomoo-milk,leafgreen,100
241,moomoo-milk,diamond,100
241,moomoo-milk,pearl,100
241,moomoo-milk,platinum,100
241,moomoo-milk,heartgold,100
241,moomoo-milk,soulsilver,100
241,moomoo-milk,black,100
241,moomoo-milk,white,100
241,moomoo-milk,black-2,100
241,moomoo-milk,white-2,100
241,moomoo-milk,x,100
241,moomoo-milk,y,100
241,moomoo-milk,omega-ruby,100
241,moomoo-milk,alpha-sapphire,100
241,moomoo-milk,sun,5
241,moomoo-milk,moon,5
241,moomoo-milk,ultra-sun,5
241,moomoo-milk,ultra-moon,5
242,oval-stone,diamond,50
242,oval-stone,pearl,50
242,oval-stone,platinum,50
242,oval-stone,heartgold,50
242,oval-stone,soulsilver,50
242,lucky-egg,ruby,5
242,lucky-egg,sapphire,5
242,lucky-egg,emerald,5
242,lucky-egg,firered,5
242,lucky-egg,leafgreen,5
242,lucky-egg,diamond,5
242,lucky-egg,pearl,5
242,lucky-egg,platinum,5
242,lucky-egg,heartgold,5
242,lucky-egg,soulsilver,5
242,lucky-egg,black,100
242,lucky-egg,white,100
242,lucky-egg,black-2,100
242,lucky-egg,white-2,100
242,lucky-egg,x,100
242,lucky-egg,y,100
242,lucky-egg,omega-ruby,100
242,lucky-egg,alpha-sapphire,100
242,lucky-egg,ultra-sun,5
242,lucky-egg,ultra-moon,5
250,sacred-ash,ruby,100
250,sacred-ash,sapphire,100
250,sacred-ash,emerald,100
250,sacred-ash,diamond,100
250,sacred-ash,pearl,100
250,sacred-ash,platinum,100
250,sacred-ash,heartgold,100
250,sacred-ash,soulsilver,100
250,sacred-ash,black,100
250,sacred-ash,white,100
250,sacred-ash,black-2,100
250,sacred-ash,white-2,100
250,sacred-ash,x,100
250,sacred-ash,y,100
250,sacred-ash,omega-ruby,100
250,sacred-ash,alpha-sapphire,100
250,sacred-ash,sun,5
250,sacred-ash,moon,5
250,sacred-ash,ultra-sun,5
250,sacred-ash,ultra-moon,5
251,lum-berry,ruby,100
251,lum-berry,sapphire,100
251,lum-berry,emerald,100
251,lum-berry,firered,100
251,lum-berry,leafgreen,100
251,lum-berry,diamond,100
251,lum-berry,pearl,100
251,lum-berry,platinum,100
251,lum-berry,heartgold,100
251,lum-berry,soulsilver,100
251,lum-berry,black,100
251,lum-berry,white,100
251,lum-berry,black-2,100
251,lum-berry,white-2,100
251,lum-berry,x,100
251,lum-berry,y,100
251,lum-berry,omega-ruby,100
251,lum-berry,alpha-sapphire,100
251,lum-berry,sun,5
251,lum-berry,moon,5
251,lum-berry,ultra-sun,5
251,lum-berry,ultra-moon,5
261,pecha-berry,ruby,5
261,pecha-berry,sapphire,5
261,pecha-berry,emerald,5
261,pecha-berry,firered,5
261,pecha-berry,leafgreen,5
261,pecha-berry,diamond,5
261,pecha-berry,pearl,5
261,pecha-berry,platinum,5
261,pecha-berry,heartgold,5
261,pecha-berry,soulsilver,5
261,pecha-berry,black,5
261,pecha-berry,white,5
261,pecha-berry,black-2,5
261,pecha-berry,white-2,5
262,pecha-berry,ruby,5
262,pecha-berry,sapphire,5
262,pecha-berry,emerald,5
262,pecha-berry,firered,5
262,pecha-berry,leafgreen,5
262,pecha-berry,diamond,5
262,pecha-berry,pearl,5
262,pecha-berry,platinum,5
262,pecha-berry,heartgold,5
262,pecha-berry,soulsilver,5
262,pecha-berry,black,5
262,pecha-berry,white,5
262,pecha-berry,black-2,5
262,pecha-berry,white-2,5
263,potion,omega-ruby,50
263,potion,alpha-sapphire,50
263,potion,sun,50
263,potion,moon,50
263,potion,ultra-sun,50
263,potion,ultra-moon,50
263,revive,omega-ruby,5
263,revive,alpha-sapphire,5
263,revive,sun,5
263,revive,moon,5
263,revive,ultra-sun,5
263,revive,ultra-moon,5
263,oran-berry,ruby,5
263,oran-berry,sapphire,5
263,oran-berry,emerald,5
263,oran-berry,firered,5
263,oran-berry,leafgreen,5
263,oran-berry,diamond,5
263,oran-berry,pearl,5
263,oran-berry,platinum,5
263,oran-berry,heartgold,5
263,oran-berry,soulsilver,5
263,oran-berry,black,5
263,oran-berry,white,5
263,oran-berry,black-2,5
263,oran-berry,white-2,5
264,potion,omega-ruby,50
264,potion,alpha-sapphire,50
264,potion,sun,50
264,potion,moon,50
264,potion,ultra-sun,50
264,potion,ultra-moon,50
264,max-revive,omega-ruby,5
264,max-revive,alpha-sapphire,5
264,max-revive,sun,5
264,max-revive,moon,5
264,max-revive,ultra-sun,5
264,max-revive,ultra-moon,5
264,oran-berry,ruby,50
264,oran-berry,sapphire,50
264,oran-berry,emerald,50
264,oran-berry,firered,50
264,oran-berry,leafgreen,50
264,oran-berry,diamond,50
264,oran-berry,pearl,50
264,oran-berry,platinum,50
264,oran-berry,heartgold,50
264,oran-berry,soulsilver,50
264,oran-berry,black,50
264,oran-berry,white,50
264,oran-berry,black-2,50
264,oran-berry,white-2,50
264,sitrus-berry,ruby,5
264,sitrus-berry,sapphire,5
264,sitrus-berry,emerald,5
264,sitrus-berry,firered,5
264,sitrus-berry,leafgreen,5
264,sitrus-berry,diamond,5
264,sitrus-berry,pearl,5
264,sitrus-berry,platinum,5
264,sitrus-berry,heartgold,5
264,sitrus-berry,soulsilver,5
264,sitrus-berry,black,5
264,sitrus-berry,white,5
264,sitrus-berry,black-2,5
264,sitrus-berry,white-2,5
265,pecha-berry,omega-ruby,50
265,pecha-berry,alpha-sapphire,50
265,pecha-berry,sun,50
265,pecha-berry,moon,50
265,pecha-berry,ultra-sun,50
265,pecha-berry,ultra-moon,50
265,bright-powder,omega-ruby,5
265,bright-powder,alpha-sapphire,5
265,bright-powder,sun,5
265,bright-powder,moon,5
265,bright-powder,ultra-sun,5
265,bright-powder,ultra-moon,5
267,silver-powder,ruby,5
267,silver-powder,sapphire,5
267,silver-powder,emerald,5
267,silver-powder,firered,5
267,silver-powder,leafgreen,5
267,shed-shell,diamond,5
267,shed-shell,pearl,5
267,shed-shell,platinum,5
267,shed-shell,heartgold,5
267,shed-shell,soulsilver,5
267,shed-shell,black,5
267,shed-shell,white,5
267,shed-shell,black-2,5
267,shed-shell,white-2,5
267,shed-shell,x,5
267,shed-shell,y,5
267,shed-shell,omega-ruby,5
267,shed-shell,alpha-sapphire,5
267,shed-shell,sun,5
267,shed-shell,moon,5
267,shed-shell,ultra-sun,5
267,shed-shell,ultra-moon,5
269,silver-powder,ruby,5
269,silver-powder,sapphire,5
269,silver-powder,emerald,5
269,silver-powder,firered,5
269,silver-powder,leafgreen,5
269,shed-shell,diamond,5
269,shed-shell,pearl,5
269,shed-shell,platinum,5
269,shed-shell,heartgold,5
269,shed-shell,soulsilver,5
269,shed-shell,black,5
269,shed-shell,white,5
269,shed-shell,black-2,5
269,shed-shell,white-2,5
269,shed-shell,x,5
269,shed-shell,y,5
269,shed-shell,omega-ruby,5
269,shed-shell,alpha-sapphire,5
269,shed-shell,sun,5
269,shed-shell,moon,5
269,shed-shell,ultra-sun,5
269,shed-shell,ultra-moon,5
270,mental-herb,omega-ruby,5
270,mental-herb,alpha-sapphire,5
270,mental-herb,sun,5
270,mental-herb,moon,5
270,mental-herb,ultra-sun,5
270,mental-herb,ultra-moon,5
271,mental-herb,omega-ruby,5
271,mental-herb,alpha-sapphire,5
271,mental-herb,sun,5
271,mental-herb,moon,5
271,mental-herb,ultra-sun,5
271,mental-herb,ultra-moon,5
272,mental-herb,omega-ruby,5
272,mental-herb,alpha-sapphire,5
272,mental-herb,sun,5
272,mental-herb,moon,5
272,mental-herb,ultra-sun,5
272,mental-herb,ultra-moon,5
273,power-herb,omega-ruby,5
273,power-herb,alpha-sapphire,5
273,power-herb,sun,5
273,power-herb,moon,5
273,power-herb,ultra-sun,5
273,power-herb,ultra-moon,5
274,power-herb,omega-ruby,5
274,power-herb,alpha-sapphire,5
274,power-herb,sun,5
274,power-herb,moon,5
274,power-herb,ultra-sun,5
274,power-herb,ultra-moon,5
275,power-herb,omega-ruby,5
275,power-herb,alpha-sapphire,5
275,power-herb,sun,5
275,power-herb,moon,5
275,power-herb,ultra-sun,5
275,power-herb,ultra-moon,5
276,charti-berry,diamond,5
276,charti-berry,pearl,5
276,charti-berry,platinum,5
276,charti-berry,heartgold,5
276,charti-berry,soulsilver,5
276,charti-berry,black,5
276,charti-berry,white,5
276,charti-berry,black-2,5
276,charti-berry,white-2,5
277,charti-berry,diamond,5
277,charti-berry,pearl,5
277,charti-berry,platinum,5
277,charti-berry,heartgold,5
277,charti-berry,soulsilver,5
277,charti-berry,black,5
277,charti-berry,white,5
277,charti-berry,black-2,5
277,charti-berry,white-2,5
278,pretty-wing,omega-ruby,50
278,pretty-wing,alpha-sapphire,50
278,pretty-wing,sun,50
278,pretty-wing,moon,50
278,pretty-wing,ultra-sun,50
278,pretty-wing,ultra-moon,50
279,lucky-egg,omega-ruby,5
279,lucky-egg,alpha-sapphire,5
279,pretty-wing,omega-ruby,50
279,pretty-wing,alpha-sapphire,50
279,pretty-wing,sun,50
279,pretty-wing,moon,50
279,pretty-wing,ultra-sun,50
279,pretty-wing,ultra-moon,50
283,honey,omega-ruby,50
283,honey,alpha-sapphire,50
283,honey,sun,50
283,honey,moon,50
283,honey,ultra-sun,50
283,honey,ultra-moon,50
284,silver-powder,ruby,5
284,silver-powder,sapphire,5
284,silver-powder,emerald,5
284,silver-powder,firered,5
284,silver-powder,leafgreen,5
284,silver-powder,diamond,5
284,silver-powder,pearl,5
284,silver-powder,platinum,5
284,silver-powder,heartgold,5
284,silver-powder,soulsilver,5
284,silver-powder,black,5
284,silver-powder,white,5
284,silver-powder,black-2,5
284,silver-powder,white-2,5
284,silver-powder,x,5
284,silver-powder,y,5
284,silver-powder,omega-ruby,5
284,silver-powder,alpha-sapphire,5
284,silver-powder,sun,5
284,silver-powder,moon,5
284,silver-powder,ultra-sun,5
284,silver-powder,ultra-moon,5
285,tiny-mushroom,omega-ruby,50
285,tiny-mushroom,alpha-sapphire,50
285,tiny-mushroom,sun,50
285,tiny-mushroom,moon,50
285,tiny-mushroom,ultra-sun,50
285,tiny-mushroom,ultra-moon,50
285,big-mushroom,omega-ruby,5
285,big-mushroom,alpha-sapphire,5
285,big-mushroom,sun,5
285,big-mushroom,moon,5
285,big-mushroom,ultra-sun,5
285,big-mushroom,ultra-moon,5
285,kebia-berry,diamond,5
285,kebia-berry,pearl,5
285,kebia-berry,platinum,5
285,kebia-berry,heartgold,5
285,kebia-berry,soulsilver,5
285,kebia-berry,black,5
285,kebia-berry,white,5
285,kebia-berry,black-2,5
285,kebia-berry,white-2,5
286,tiny-mushroom,omega-ruby,50
286,tiny-mushroom,alpha-sapphire,50
286,tiny-mushroom,sun,50
286,tiny-mushroom,moon,50
286,tiny-mushroom,ultra-sun,50
286,tiny-mushroom,ultra-moon,50
286,big-mushroom,omega-ruby,5
286,big-mushroom,alpha-sapphire,5
286,big-mushroom,sun,5
286,big-mushroom,moon,5
286,big-mushroom,ultra-sun,5
286,big-mushroom,ultra-moon,5
286,kebia-berry,diamond,5
286,kebia-berry,pearl,5
286,kebia-berry,platinum,5
286,kebia-berry,heartgold,5
286,kebia-berry,soulsilver,5
286,kebia-berry,black,5
286,kebia-berry,white,5
286,kebia-berry,black-2,5
286,kebia-berry,white-2,5
290,soft-sand,omega-ruby,5
290,soft-sand,alpha-sapphire,5
290,soft-sand,sun,5
290,soft-sand,moon,5
290,soft-sand,ultra-sun,5
290,soft-sand,ultra-moon,5
293,chesto-berry,ruby,5
293,chesto-berry,sapphire,5
293,chesto-berry,emerald,5
293,chesto-berry,firered,5
293,chesto-berry,leafgreen,5
293,chesto-berry,diamond,5
293,chesto-berry,pearl,5
293,chesto-berry,platinum,5
293,chesto-berry,heartgold,5
293,chesto-berry,soulsilver,5
293,chesto-berry,black,5
293,chesto-berry,white,5
293,chesto-berry,black-2,5
293,chesto-berry,white-2,5
294,chesto-berry,ruby,5
294,chesto-berry,sapphire,5
294,chesto-berry,emerald,5
294,chesto-berry,firered,5
294,chesto-berry,leafgreen,5
294,chesto-berry,diamond,5
294,chesto-berry,pearl,5
294,chesto-berry,platinum,5
294,chesto-berry,heartgold,5
294,chesto-berry,soulsilver,5
294,chesto-berry,black,5
294,chesto-berry,white,5
294,chesto-berry,black-2,5
294,chesto-berry,white-2,5
295,chesto-berry,ruby,5
295,chesto-berry,sapphire,5
295,chesto-berry,emerald,5
295,chesto-berry,firered,5
295,chesto-berry,leafgreen,5
295,chesto-berry,diamond,5
295,chesto-berry,pearl,5
295,chesto-berry,platinum,5
295,chesto-berry,heartgold,5
295,chesto-berry,soulsilver,5
295,chesto-berry,black,5
295,chesto-berry,white,5
295,chesto-berry,black-2,5
295,chesto-berry,white-2,5
296,black-belt,omega-ruby,5
296,black-belt,alpha-sapphire,5
296,black-belt,sun,5
296,black-belt,moon,5
296,black-belt,ultra-sun,5
296,black-belt,ultra-moon,5
297,kings-rock,ruby,5
297,kings-rock,sapphire,5
297,kings-rock,emerald,5
297,kings-rock,firered,5
297,kings-rock,leafgreen,5
297,kings-rock,diamond,5
297,kings-rock,pearl,5
297,kings-rock,platinum,5
297,kings-rock,heartgold,5
297,kings-rock,soulsilver,5
297,kings-rock,black,5
297,kings-rock,white,5
297,kings-rock,black-2,5
297,kings-rock,white-2,5
297,kings-rock,x,5
297,kings-rock,y,5
297,kings-rock,omega-ruby,5
297,kings-rock,alpha-sapphire,5
297,kings-rock,sun,5
297,kings-rock,moon,5
297,kings-rock,ultra-sun,5
297,kings-rock,ultra-moon,5
299,hard-stone,diamond,5
299,hard-stone,pearl,5
299,hard-stone,platinum,5
299,hard-stone,heartgold,5
299,hard-stone,soulsilver,5
299,hard-stone,black,5
299,hard-stone,white,5
299,hard-stone,black-2,5
299,hard-stone,white-2,5
299,hard-stone,x,5
299,hard-stone,y,5
299,hard-stone,omega-ruby,5
299,hard-stone,alpha-sapphire,5
299,magnet,sun,5
299,magnet,moon,5
299,magnet,ultra-sun,5
299,magnet,ultra-moon,5
300,pecha-berry,black-2,50
300,pecha-berry,white-2,50
300,leppa-berry,ruby,5
300,leppa-berry,sapphire,5
300,leppa-berry,emerald,5
300,leppa-berry,firered,5
300,leppa-berry,leafgreen,5
300,leppa-berry,diamond,5
300,leppa-berry,pearl,5
300,leppa-berry,platinum,5
300,leppa-berry,heartgold,5
300,leppa-berry,soulsilver,5
300,leppa-berry,black,5
300,leppa-berry,white,5
301,pecha-berry,black-2,50
301,pecha-berry,white-2,50
301,leppa-berry,ruby,5
301,leppa-berry,sapphire,5
301,leppa-berry,emerald,5
301,leppa-berry,firered,5
301,leppa-berry,leafgreen,5
301,leppa-berry,diamond,5
301,leppa-berry,pearl,5
301,leppa-berry,platinum,5
301,leppa-berry,heartgold,5
301,leppa-berry,soulsilver,5
301,leppa-berry,black,5
301,leppa-berry,white,5
302,wide-lens,omega-ruby,5
302,wide-lens,alpha-sapphire,5
302,wide-lens,sun,5
302,wide-lens,moon,5
302,wide-lens,ultra-sun,5
302,wide-lens,ultra-moon,5
303,occa-berry,diamond,5
303,occa-berry,pearl,5
303,occa-berry,platinum,5
303,occa-berry,heartgold,5
303,occa-berry,soulsilver,5
303,occa-berry,black,5
303,occa-berry,white,5
303,occa-berry,black-2,5
303,occa-berry,white-2,5
303,iron-ball,omega-ruby,5
303,iron-ball,alpha-sapphire,5
303,iron-ball,sun,5
303,iron-ball,moon,5
303,iron-ball,ultra-sun,5
303,iron-ball,ultra-moon,5
304,hard-stone,ruby,5
304,hard-stone,sapphire,5
304,hard-stone,emerald,5
304,hard-stone,firered,5
304,hard-stone,leafgreen,5
304,hard-stone,diamond,5
304,hard-stone,pearl,5
304,hard-stone,platinum,5
304,hard-stone,heartgold,5
304,hard-stone,soulsilver,5
304,hard-stone,black,5
304,hard-stone,white,5
304,hard-stone,black-2,5
304,hard-stone,white-2,5
304,hard-stone,x,5
304,hard-stone,y,5
304,hard-stone,omega-ruby,5
304,hard-stone,alpha-sapphire,5
304,hard-stone,sun,5
304,hard-stone,moon,5
304,hard-stone,ultra-sun,5
304,hard-stone,ultra-moon,5
305,hard-stone,ruby,5
305,hard-stone,sapphire,5
305,hard-stone,emerald,5
305,hard-stone,firered,5
305,hard-stone,leafgreen,5
305,hard-stone,diamond,5
305,hard-stone,pearl,5
305,hard-stone,platinum,5
305,hard-stone,heartgold,5
305,hard-stone,soulsilver,5
305,hard-stone,black,5
305,hard-stone,white,5
305,hard-stone,black-2,5
305,hard-stone,white-2,5
305,hard-stone,x,5
305,hard-stone,y,5
305,hard-stone,omega-ruby,5
305,hard-stone,alpha-sapphire,5
305,hard-stone,sun,5
305,hard-stone,moon,5
305,hard-stone,ultra-sun,5
305,hard-stone,ultra-moon,5
306,hard-stone,ruby,5
306,hard-stone,sapphire,5
306,hard-stone,emerald,5
306,hard-stone,firered,5
306,hard-stone,leafgreen,5
306,hard-stone,diamond,5
306,hard-stone,pearl,5
306,hard-stone,platinum,5
306,hard-stone,heartgold,5
306,hard-stone,soulsilver,5
306,hard-stone,black,5
306,hard-stone,white,5
306,hard-stone,black-2,5
306,hard-stone,white-2,5
306,hard-stone,x,5
306,hard-stone,y,5
306,hard-stone,omega-ruby,5
306,hard-stone,alpha-sapphire,5
306,hard-stone,sun,5
306,hard-stone,moon,5
306,hard-stone,ultra-sun,5
306,hard-stone,ultra-moon,5
311,cell-battery,omega-ruby,5
311,cell-battery,alpha-sapphire,5
311,cell-battery,sun,5
311,cell-battery,moon,5
311,cell-battery,ultra-sun,5
311,cell-battery,ultra-moon,5
312,cell-battery,omega-ruby,5
312,cell-battery,alpha-sapphire,5
312,cell-battery,sun,5
312,cell-battery,moon,5
312,cell-battery,ultra-sun,5
312,cell-battery,ultra-moon,5
313,bright-powder,omega-ruby,5
313,bright-powder,alpha-sapphire,5
313,bright-powder,sun,5
313,bright-powder,moon,5
313,bright-powder,ultra-sun,5
313,bright-powder,ultra-moon,5
314,bright-powder,omega-ruby,5
314,bright-powder,alpha-sapphire,5
314,bright-powder,sun,5
314,bright-powder,moon,5
314,bright-powder,ultra-sun,5
314,bright-powder,ultra-moon,5
315,poison-barb,ruby,5
315,poison-barb,sapphire,5
315,poison-barb,emerald,5
315,poison-barb,firered,5
315,poison-barb,leafgreen,5
315,poison-barb,diamond,5
315,poison-barb,pearl,5
315,poison-barb,platinum,5
315,poison-barb,heartgold,5
315,poison-barb,soulsilver,5
315,poison-barb,black,5
315,poison-barb,white,5
315,poison-barb,black-2,5
315,poison-barb,white-2,5
315,poison-barb,x,5
315,poison-barb,y,5
315,poison-barb,omega-ruby,5
315,poison-barb,alpha-sapphire,5
315,poison-barb,sun,5
315,poison-barb,moon,5
315,poison-barb,ultra-sun,5
315,poison-barb,ultra-moon,5
315,absorb-bulb,black-2,1
315,absorb-bulb,white-2,1
316,big-pearl,ruby,5
316,big-pearl,sapphire,5
316,big-pearl,emerald,5
316,big-pearl,firered,5
316,big-pearl,leafgreen,5
316,big-pearl,diamond,5
316,big-pearl,pearl,5
316,big-pearl,platinum,5
316,big-pearl,heartgold,5
316,big-pearl,soulsilver,5
316,big-pearl,black,5
316,big-pearl,white,5
316,big-pearl,black-2,5
316,big-pearl,white-2,5
316,oran-berry,x,5
316,oran-berry,y,5
316,oran-berry,omega-ruby,50
316,oran-berry,alpha-sapphire,50
316,oran-berry,sun,50
316,oran-berry,moon,50
316,oran-berry,ultra-sun,50
316,oran-berry,ultra-moon,50
316,sitrus-berry,omega-ruby,5
316,sitrus-berry,alpha-sapphire,5
316,sitrus-berry,sun,5
316,sitrus-berry,moon,5
316,sitrus-berry,ultra-sun,5
316,sitrus-berry,ultra-moon,5
317,big-pearl,ruby,5
317,big-pearl,sapphire,5
317,big-pearl,emerald,5
317,big-pearl,firered,5
317,big-pearl,leafgreen,5
317,big-pearl,diamond,5
317,big-pearl,pearl,5
317,big-pearl,platinum,5
317,big-pearl,heartgold,5
317,big-pearl,soulsilver,5
317,big-pearl,black,5
317,big-pearl,white,5
317,big-pearl,black-2,5
317,big-pearl,white-2,5
317,oran-berry,x,5
317,oran-berry,y,5
317,oran-berry,omega-ruby,50
317,oran-berry,alpha-sapphire,50
317,oran-berry,sun,50
317,oran-berry,moon,50
317,oran-berry,ultra-sun,50
317,oran-berry,ultra-moon,50
317,sitrus-berry,omega-ruby,5
317,sitrus-berry,alpha-sapphire,5
317,sitrus-berry,sun,5
317,sitrus-berry,moon,5
317,sitrus-berry,ultra-sun,5
317,sitrus-berry,ultra-moon,5
318,deep-sea-tooth,diamond,5
318,deep-sea-tooth,pearl,5
318,deep-sea-tooth,platinum,5
318,deep-sea-tooth,heartgold,5
318,deep-sea-tooth,soulsilver,5
318,deep-sea-tooth,black,5
318,deep-sea-tooth,white,5
318,deep-sea-tooth,black-2,5
318,deep-sea-tooth,white-2,5
318,deep-sea-tooth,x,5
318,deep-sea-tooth,y,5
318,deep-sea-tooth,omega-ruby,5
318,deep-sea-tooth,alpha-sapphire,5
318,deep-sea-tooth,sun,5
318,deep-sea-tooth,moon,5
318,deep-sea-tooth,ultra-sun,5
318,deep-sea-tooth,ultra-moon,5
319,deep-sea-tooth,diamond,5
319,deep-sea-tooth,pearl,5
319,deep-sea-tooth,platinum,5
319,deep-sea-tooth,heartgold,5
319,deep-sea-tooth,soulsilver,5
319,deep-sea-tooth,black,5
319,deep-sea-tooth,white,5
319,deep-sea-tooth,black-2,5
319,deep-sea-tooth,white-2,5
319,deep-sea-tooth,x,5
319,deep-sea-tooth,y,5
319,deep-sea-tooth,omega-ruby,5
319,deep-sea-tooth,alpha-sapphire,5
319,deep-sea-tooth,sun,5
319,deep-sea-tooth,moon,5
319,deep-sea-tooth,ultra-sun,5
319,deep-sea-tooth,ultra-moon,5
322,rawst-berry,ruby,100
322,rawst-berry,sapphire,100
322,rawst-berry,emerald,100
322,rawst-berry,firered,100
322,rawst-berry,leafgreen,100
322,rawst-berry,diamond,100
322,rawst-berry,pearl,100
322,rawst-berry,platinum,100
322,rawst-berry,heartgold,100
322,rawst-berry,soulsilver,100
322,rawst-berry,black,100
322,rawst-berry,white,100
322,rawst-berry,black-2,100
322,rawst-berry,white-2,100
323,rawst-berry,ruby,100
323,rawst-berry,sapphire,100
323,rawst-berry,emerald,100
323,rawst-berry,firered,100
323,rawst-berry,leafgreen,100
323,rawst-berry,diamond,100
323,rawst-berry,pearl,100
323,rawst-berry,platinum,100
323,rawst-berry,heartgold,100
323,rawst-berry,soulsilver,100
323,rawst-berry,black,100
323,rawst-berry,white,100
323,rawst-berry,black-2,100
323,rawst-berry,white-2,100
324,charcoal,x,5
324,charcoal,y,5
324,charcoal,omega-ruby,5
324,charcoal,alpha-sapphire,5
324,charcoal,sun,5
324,charcoal,moon,5
324,charcoal,ultra-sun,5
324,charcoal,ultra-moon,5
325,persim-berry,black-2,50
325,persim-berry,white-2,50
325,tanga-berry,diamond,5
325,tanga-berry,pearl,5
325,tanga-berry,platinum,5
325,tanga-berry,heartgold,5
325,tanga-berry,soulsilver,5
325,tanga-berry,black,5
325,tanga-berry,white,5
326,persim-berry,black-2,50
326,persim-berry,white-2,50
326,tanga-berry,diamond,5
326,tanga-berry,pearl,5
326,tanga-berry,platinum,5
326,tanga-berry,heartgold,5
326,tanga-berry,soulsilver,5
326,tanga-berry,black,5
326,tanga-berry,white,5
327,chesto-berry,ruby,5
327,chesto-berry,sapphire,5
327,chesto-berry,emerald,5
327,chesto-berry,firered,5
327,chesto-berry,leafgreen,5
327,chesto-berry,diamond,5
327,chesto-berry,pearl,5
327,chesto-berry,platinum,5
327,chesto-berry,heartgold,5
327,chesto-berry,soulsilver,5
327,chesto-berry,black,5
327,chesto-berry,white,5
327,chesto-berry,black-2,5
327,chesto-berry,white-2,5
328,soft-sand,ruby,5
328,soft-sand,sapphire,5
328,soft-sand,emerald,5
328,soft-sand,firered,5
328,soft-sand,leafgreen,5
328,soft-sand,diamond,5
328,soft-sand,pearl,5
328,soft-sand,platinum,5
328,soft-sand,heartgold,5
328,soft-sand,soulsilver,5
328,soft-sand,black,5
328,soft-sand,white,5
328,soft-sand,black-2,5
328,soft-sand,white-2,5
328,soft-sand,x,5
328,soft-sand,y,5
328,soft-sand,omega-ruby,5
328,soft-sand,alpha-sapphire,5
328,soft-sand,sun,5
328,soft-sand,moon,5
328,soft-sand,ultra-sun,5
328,soft-sand,ultra-moon,5
331,poison-barb,ruby,5
331,poison-barb,sapphire,5
331,poison-barb,emerald,5
331,poison-barb,firered,5
331,poison-barb,leafgreen,5
331,sticky-barb,diamond,5
331,sticky-barb,pearl,5
331,sticky-barb,platinum,5
331,sticky-barb,heartgold,5
331,sticky-barb,soulsilver,5
331,sticky-barb,black,5
331,sticky-barb,white,5
331,sticky-barb,black-2,5
331,sticky-barb,white-2,5
331,sticky-barb,x,5
331,sticky-barb,y,5
331,sticky-barb,omega-ruby,5
331,sticky-barb,alpha-sapphire,5
331,sticky-barb,sun,5
331,sticky-barb,moon,5
331,sticky-barb,ultra-sun,5
331,sticky-barb,ultra-moon,5
332,poison-barb,ruby,5
