"unique_id","pokemon_id","name","is_legendary","is_mythical","evolves_from_species","evolution_chain_url","generation"
568,568,"trubbish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/290/","generation-v"
569,569,"garbodor",False,False,"trubbish","https://pokeapi.co/api/v2/evolution-chain/290/","generation-v"
570,570,"zorua",False,False,"","https://pokeapi.co/api/v2/evolution-chain/291/","generation-v"
571,571,"zoroark",False,False,"zorua","https://pokeapi.co/api/v2/evolution-chain/291/","generation-v"
572,572,"minccino",False,False,"","https://pokeapi.co/api/v2/evolution-chain/292/","generation-v"
573,573,"cinccino",False,False,"minccino","https://pokeapi.co/api/v2/evolution-chain/292/","generation-v"
574,574,"gothita",False,False,"","https://pokeapi.co/api/v2/evolution-chain/293/","generation-v"
575,575,"gothorita",False,False,"gothita","https://pokeapi.co/api/v2/evolution-chain/293/","generation-v"
576,576,"gothitelle",False,False,"gothorita","https://pokeapi.co/api/v2/evolution-chain/293/","generation-v"
577,577,"solosis",False,False,"","https://pokeapi.co/api/v2/evolution-chain/294/","generation-v"
578,578,"duosion",False,False,"solosis","https://pokeapi.co/api/v2/evolution-chain/294/","generation-v"
579,579,"reuniclus",False,False,"duosion","https://pokeapi.co/api/v2/evolution-chain/294/","generation-v"
580,580,"ducklett",False,False,"","https://pokeapi.co/api/v2/evolution-chain/295/","generation-v"
581,581,"swanna",False,False,"ducklett","https://pokeapi.co/api/v2/evolution-chain/295/","generation-v"
582,582,"vanillite",False,False,"","https://pokeapi.co/api/v2/evolution-chain/296/","generation-v"
583,583,"vanillish",False,False,"vanillite","https://pokeapi.co/api/v2/evolution-chain/296/","generation-v"
584,584,"vanilluxe",False,False,"vanillish","https://pokeapi.co/api/v2/evolution-chain/296/","generation-v"
585,585,"deerling",False,False,"","https://pokeapi.co/api/v2/evolution-chain/297/","generation-v"
586,586,"sawsbuck",False,False,"deerling","https://pokeapi.co/api/v2/evolution-chain/297/","generation-v"
587,587,"emolga",False,False,"","https://pokeapi.co/api/v2/evolution-chain/298/","generation-v"
588,588,"karrablast",False,False,"","https://pokeapi.co/api/v2/evolution-chain/299/","generation-v"
589,589,"escavalier",False,False,"karrablast","https://pokeapi.co/api/v2/evolution-chain/299/","generation-v"
590,590,"foongus",False,False,"","https://pokeapi.co/api/v2/evolution-chain/300/","generation-v"
591,591,"amoonguss",False,False,"foongus","https://pokeapi.co/api/v2/evolution-chain/300/","generation-v"
592,592,"frillish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/301/","generation-v"
593,593,"jellicent",False,False,"frillish","https://pokeapi.co/api/v2/evolution-chain/301/","generation-v"
594,594,"alomomola",False,False,"","https://pokeapi.co/api/v2/evolution-chain/302/","generation-v"
595,595,"joltik",False,False,"","https://pokeapi.co/api/v2/evolution-chain/303/","generation-v"
596,596,"galvantula",False,False,"joltik","https://pokeapi.co/api/v2/evolution-chain/303/","generation-v"
597,597,"ferroseed",False,False,"","https://pokeapi.co/api/v2/evolution-chain/304/","generation-v"
598,598,"ferrothorn",False,False,"ferroseed","https://pokeapi.co/api/v2/evolution-chain/304/","generation-v"
599,599,"klink",False,False,"","https://pokeapi.co/api/v2/evolution-chain/305/","generation-v"
600,600,"klang",False,False,"klink","https://pokeapi.co/api/v2/evolution-chain/305/","generation-v"
601,601,"klinklang",False,False,"klang","https://pokeapi.co/api/v2/evolution-chain/305/","generation-v"
602,602,"tynamo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/306/","generation-v"
603,603,"eelektrik",False,False,"tynamo","https://pokeapi.co/api/v2/evolution-chain/306/","generation-v"
604,604,"eelektross",False,False,"eelektrik","https://pokeapi.co/api/v2/evolution-chain/306/","generation-v"
605,605,"elgyem",False,False,"","https://pokeapi.co/api/v2/evolution-chain/307/","generation-v"
606,606,"beheeyem",False,False,"elgyem","https://pokeapi.co/api/v2/evolution-chain/307/","generation-v"
607,607,"litwick",False,False,"","https://pokeapi.co/api/v2/evolution-chain/308/","generation-v"
608,608,"lampent",False,False,"litwick","https://pokeapi.co/api/v2/evolution-chain/308/","generation-v"
609,609,"chandelure",False,False,"lampent","https://pokeapi.co/api/v2/evolution-chain/308/","generation-v"
610,610,"axew",False,False,"","https://pokeapi.co/api/v2/evolution-chain/309/","generation-v"
611,611,"fraxure",False,False,"axew","https://pokeapi.co/api/v2/evolution-chain/309/","generation-v"
612,612,"haxorus",False,False,"fraxure","https://pokeapi.co/api/v2/evolution-chain/309/","generation-v"
613,613,"cubchoo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/310/","generation-v"
614,614,"beartic",False,False,"cubchoo","https://pokeapi.co/api/v2/evolution-chain/310/","generation-v"
615,615,"cryogonal",False,False,"","https://pokeapi.co/api/v2/evolution-chain/311/","generation-v"
616,616,"shelmet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/312/","generation-v"
617,617,"accelgor",False,False,"shelmet","https://pokeapi.co/api/v2/evolution-chain/312/","generation-v"
618,618,"stunfisk",False,False,"","https://pokeapi.co/api/v2/evolution-chain/313/","generation-v"
619,619,"mienfoo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/314/","generation-v"
620,620,"mienshao",False,False,"mienfoo","https://pokeapi.co/api/v2/evolution-chain/314/","generation-v"
621,621,"druddigon",False,False,"","https://pokeapi.co/api/v2/evolution-chain/315/","generation-v"
622,622,"golett",False,False,"","https://pokeapi.co/api/v2/evolution-chain/316/","generation-v"
623,623,"golurk",False,False,"golett","https://pokeapi.co/api/v2/evolution-chain/316/","generation-v"
624,624,"pawniard",False,False,"","https://pokeapi.co/api/v2/evolution-chain/317/","generation-v"
625,625,"bisharp",False,False,"pawniard","https://pokeapi.co/api/v2/evolution-chain/317/","generation-v"
626,626,"bouffalant",False,False,"","https://pokeapi.co/api/v2/evolution-chain/318/","generation-v"
627,627,"rufflet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/319/","generation-v"
628,628,"braviary",False,False,"rufflet","https://pokeapi.co/api/v2/evolution-chain/319/","generation-v"
629,629,"vullaby",False,False,"","https://pokeapi.co/api/v2/evolution-chain/320/","generation-v"
630,630,"mandibuzz",False,False,"vullaby","https://pokeapi.co/api/v2/evolution-chain/320/","generation-v"
631,631,"heatmor",False,False,"","https://pokeapi.co/api/v2/evolution-chain/321/","generation-v"
632,632,"durant",False,False,"","https://pokeapi.co/api/v2/evolution-chain/322/","generation-v"
633,633,"deino",False,False,"","https://pokeapi.co/api/v2/evolution-chain/323/","generation-v"
634,634,"zweilous",False,False,"deino","https://pokeapi.co/api/v2/evolution-chain/323/","generation-v"
635,635,"hydreigon",False,False,"zweilous","https://pokeapi.co/api/v2/evolution-chain/323/","generation-v"
636,636,"larvesta",False,False,"","https://pokeapi.co/api/v2/evolution-chain/324/","generation-v"
637,637,"volcarona",False,False,"larvesta","https://pokeapi.co/api/v2/evolution-chain/324/","generation-v"
638,638,"cobalion",True,False,"","https://pokeapi.co/api/v2/evolution-chain/325/","generation-v"
639,639,"terrakion",True,False,"","https://pokeapi.co/api/v2/evolution-chain/326/","generation-v"
640,640,"virizion",True,False,"","https://pokeapi.co/api/v2/evolution-chain/327/","generation-v"
641,641,"tornadus",True,False,"","https://pokeapi.co/api/v2/evolution-chain/328/","generation-v"
642,642,"thundurus",True,False,"","https://pokeapi.co/api/v2/evolution-chain/329/","generation-v"
643,643,"reshiram",True,False,"","https://pokeapi.co/api/v2/evolution-chain/330/","generation-v"
644,644,"zekrom",True,False,"","https://pokeapi.co/api/v2/evolution-chain/331/","generation-v"
645,645,"landorus",True,False,"","https://pokeapi.co/api/v2/evolution-chain/332/","generation-v"
646,646,"kyurem",True,False,"","https://pokeapi.co/api/v2/evolution-chain/333/","generation-v"
647,647,"keldeo",False,True,"","https://pokeapi.co/api/v2/evolution-chain/334/","generation-v"
648,648,"meloetta",False,True,"","https://pokeapi.co/api/v2/evolution-chain/335/","generation-v"
649,649,"genesect",False,True,"","https://pokeapi.co/api/v2/evolution-chain/336/","generation-v"
650,650,"chespin",False,False,"","https://pokeapi.co/api/v2/evolution-chain/337/","generation-vi"
651,651,"quilladin",False,False,"chespin","https://pokeapi.co/api/v2/evolution-chain/337/","generation-vi"
652,652,"chesnaught",False,False,"quilladin","https://pokeapi.co/api/v2/evolution-chain/337/","generation-vi"
653,653,"fennekin",False,False,"","https://pokeapi.co/api/v2/evolution-chain/338/","generation-vi"
654,654,"braixen",False,False,"fennekin","https://pokeapi.co/api/v2/evolution-chain/338/","generation-vi"
655,655,"delphox",False,False,"braixen","https://pokeapi.co/api/v2/evolution-chain/338/","generation-vi"
656,656,"froakie",False,False,"","https://pokeapi.co/api/v2/evolution-chain/339/","generation-vi"
657,657,"frogadier",False,False,"froakie","https://pokeapi.co/api/v2/evolution-chain/339/","generation-vi"
658,658,"greninja",False,False,"frogadier","https://pokeapi.co/api/v2/evolution-chain/339/","generation-vi"
659,659,"bunnelby",False,False,"","https://pokeapi.co/api/v2/evolution-chain/340/","generation-vi"
660,660,"diggersby",False,False,"bunnelby","https://pokeapi.co/api/v2/evolution-chain/340/","generation-vi"
661,661,"fletchling",False,False,"","https://pokeapi.co/api/v2/evolution-chain/341/","generation-vi"
662,662,"fletchinder",False,False,"fletchling","https://pokeapi.co/api/v2/evolution-chain/341/","generation-vi"
663,663,"talonflame",False,False,"fletchinder","https://pokeapi.co/api/v2/evolution-chain/341/","generation-vi"
664,664,"scatterbug",False,False,"","https://pokeapi.co/api/v2/evolution-chain/342/","generation-vi"
665,665,"spewpa",False,False,"scatterbug","https://pokeapi.co/api/v2/evolution-chain/342/","generation-vi"
666,666,"vivillon",False,False,"spewpa","https://pokeapi.co/api/v2/evolution-chain/342/","generation-vi"
667,667,"litleo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/343/","generation-vi"
668,668,"pyroar",False,False,"litleo","https://pokeapi.co/api/v2/evolution-chain/343/","generation-vi"
669,669,"flabebe",False,False,"","https://pokeapi.co/api/v2/evolution-chain/344/","generation-vi"
670,670,"floette",False,False,"flabebe","https://pokeapi.co/api/v2/evolution-chain/344/","generation-vi"
671,671,"florges",False,False,"floette","https://pokeapi.co/api/v2/evolution-chain/344/","generation-vi"
672,672,"skiddo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/345/","generation-vi"
673,673,"gogoat",False,False,"skiddo","https://pokeapi.co/api/v2/evolution-chain/345/","generation-vi"
674,674,"pancham",False,False,"","https://pokeapi.co/api/v2/evolution-chain/346/","generation-vi"
675,675,"pangoro",False,False,"pancham","https://pokeapi.co/api/v2/evolution-chain/346/","generation-vi"
676,676,"furfrou",False,False,"","https://pokeapi.co/api/v2/evolution-chain/347/","generation-vi"
677,677,"espurr",False,False,"","https://pokeapi.co/api/v2/evolution-chain/348/","generation-vi"
678,678,"meowstic",False,False,"espurr","https://pokeapi.co/api/v2/evolution-chain/348/","generation-vi"
679,679,"honedge",False,False,"","https://pokeapi.co/api/v2/evolution-chain/349/","generation-vi"
680,680,"doublade",False,False,"honedge","https://pokeapi.co/api/v2/evolution-chain/349/","generation-vi"
681,681,"aegislash",False,False,"doublade","https://pokeapi.co/api/v2/evolution-chain/349/","generation-vi"
682,682,"spritzee",False,False,"","https://pokeapi.co/api/v2/evolution-chain/350/","generation-vi"
683,683,"aromatisse",False,False,"spritzee","https://pokeapi.co/api/v2/evolution-chain/350/","generation-vi"
684,684,"swirlix",False,False,"","https://pokeapi.co/api/v2/evolution-chain/351/","generation-vi"
685,685,"slurpuff",False,False,"swirlix","https://pokeapi.co/api/v2/evolution-chain/351/","generation-vi"
686,686,"inkay",False,False,"","https://pokeapi.co/api/v2/evolution-chain/352/","generation-vi"
687,687,"malamar",False,False,"inkay","https://pokeapi.co/api/v2/evolution-chain/352/","generation-vi"
688,688,"binacle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/353/","generation-vi"
689,689,"barbaracle",False,False,"binacle","https://pokeapi.co/api/v2/evolution-chain/353/","generation-vi"
690,690,"skrelp",False,False,"","https://pokeapi.co/api/v2/evolution-chain/354/","generation-vi"
691,691,"dragalge",False,False,"skrelp","https://pokeapi.co/api/v2/evolution-chain/354/","generation-vi"
692,692,"clauncher",False,False,"","https://pokeapi.co/api/v2/evolution-chain/355/","generation-vi"
693,693,"clawitzer",False,False,"clauncher","https://pokeapi.co/api/v2/evolution-chain/355/","generation-vi"
694,694,"helioptile",False,False,"","https://pokeapi.co/api/v2/evolution-chain/356/","generation-vi"
695,695,"heliolisk",False,False,"helioptile","https://pokeapi.co/api/v2/evolution-chain/356/","generation-vi"
696,696,"tyrunt",False,False,"","https://pokeapi.co/api/v2/evolution-chain/357/","generation-vi"
697,697,"tyrantrum",False,False,"tyrunt","https://pokeapi.co/api/v2/evolution-chain/357/","generation-vi"
698,698,"amaura",False,False,"","https://pokeapi.co/api/v2/evolution-chain/358/","generation-vi"
699,699,"aurorus",False,False,"amaura","https://pokeapi.co/api/v2/evolution-chain/358/","generation-vi"
700,700,"sylveon",False,False,"eevee","https://pokeapi.co/api/v2/evolution-chain/67/","generation-vi"
701,701,"hawlucha",False,False,"","https://pokeapi.co/api/v2/evolution-chain/359/","generation-vi"
702,702,"dedenne",False,False,"","https://pokeapi.co/api/v2/evolution-chain/360/","generation-vi"
703,703,"carbink",False,False,"","https://pokeapi.co/api/v2/evolution-chain/361/","generation-vi"
704,704,"goomy",False,False,"","https://pokeapi.co/api/v2/evolution-chain/362/","generation-vi"
705,705,"sliggoo",False,False,"goomy","https://pokeapi.co/api/v2/evolution-chain/362/","generation-vi"
706,706,"goodra",False,False,"sliggoo","https://pokeapi.co/api/v2/evolution-chain/362/","generation-vi"
707,707,"klefki",False,False,"","https://pokeapi.co/api/v2/evolution-chain/363/","generation-vi"
708,708,"phantump",False,False,"","https://pokeapi.co/api/v2/evolution-chain/364/","generation-vi"
709,709,"trevenant",False,False,"phantump","https://pokeapi.co/api/v2/evolution-chain/364/","generation-vi"
710,710,"pumpkaboo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/365/","generation-vi"
711,711,"gourgeist",False,False,"pumpkaboo","https://pokeapi.co/api/v2/evolution-chain/365/","generation-vi"
712,712,"bergmite",False,False,"","https://pokeapi.co/api/v2/evolution-chain/366/","generation-vi"
713,713,"avalugg",False,False,"bergmite","https://pokeapi.co/api/v2/evolution-chain/366/","generation-vi"
714,714,"noibat",False,False,"","https://pokeapi.co/api/v2/evolution-chain/367/","generation-vi"
715,715,"noivern",False,False,"noibat","https://pokeapi.co/api/v2/evolution-chain/367/","generation-vi"
716,716,"xerneas",True,False,"","https://pokeapi.co/api/v2/evolution-chain/368/","generation-vi"
717,717,"yveltal",True,False,"","https://pokeapi.co/api/v2/evolution-chain/369/","generation-vi"
718,718,"zygarde",True,False,"","https://pokeapi.co/api/v2/evolution-chain/370/","generation-vi"
719,719,"diancie",False,True,"","https://pokeapi.co/api/v2/evolution-chain/371/","generation-vi"
720,720,"hoopa",False,True,"","https://pokeapi.co/api/v2/evolution-chain/372/","generation-vi"
721,721,"volcanion",False,True,"","https://pokeapi.co/api/v2/evolution-chain/373/","generation-vi"
722,722,"rowlet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/374/","generation-vii"
723,723,"dartrix",False,False,"rowlet","https://pokeapi.co/api/v2/evolution-chain/374/","generation-vii"
724,724,"decidueye",False,False,"dartrix","https://pokeapi.co/api/v2/evolution-chain/374/","generation-vii"
725,725,"litten",False,False,"","https://pokeapi.co/api/v2/evolution-chain/375/","generation-vii"
726,726,"torracat",False,False,"litten","https://pokeapi.co/api/v2/evolution-chain/375/","generation-vii"
727,727,"incineroar",False,False,"torracat","https://pokeapi.co/api/v2/evolution-chain/375/","generation-vii"
728,728,"popplio",False,False,"","https://pokeapi.co/api/v2/evolution-chain/376/","generation-vii"
729,729,"brionne",False,False,"popplio","https://pokeapi.co/api/v2/evolution-chain/376/","generation-vii"
730,730,"primarina",False,False,"brionne","https://pokeapi.co/api/v2/evolution-chain/376/","generation-vii"
731,731,"pikipek",False,False,"","https://pokeapi.co/api/v2/evolution-chain/377/","generation-vii"
732,732,"trumbeak",False,False,"pikipek","https://pokeapi.co/api/v2/evolution-chain/377/","generation-vii"
733,733,"toucannon",False,False,"trumbeak","https://pokeapi.co/api/v2/evolution-chain/377/","generation-vii"
734,734,"yungoos",False,False,"","https://pokeapi.co/api/v2/evolution-chain/378/","generation-vii"
735,735,"gumshoos",False,False,"yungoos","https://pokeapi.co/api/v2/evolution-chain/378/","generation-vii"
736,736,"grubbin",False,False,"","https://pokeapi.co/api/v2/evolution-chain/379/","generation-vii"
737,737,"charjabug",False,False,"grubbin","https://pokeapi.co/api/v2/evolution-chain/379/","generation-vii"
738,738,"vikavolt",False,False,"charjabug","https://pokeapi.co/api/v2/evolution-chain/379/","generation-vii"
739,739,"crabrawler",False,False,"","https://pokeapi.co/api/v2/evolution-chain/380/","generation-vii"
740,740,"crabominable",False,False,"crabrawler","https://pokeapi.co/api/v2/evolution-chain/380/","generation-vii"
741,741,"oricorio",False,False,"","https://pokeapi.co/api/v2/evolution-chain/381/","generation-vii"
742,742,"cutiefly",False,False,"","https://pokeapi.co/api/v2/evolution-chain/382/","generation-vii"
743,743,"ribombee",False,False,"cutiefly","https://pokeapi.co/api/v2/evolution-chain/382/","generation-vii"
744,744,"rockruff",False,False,"","https://pokeapi.co/api/v2/evolution-chain/383/","generation-vii"
745,745,"lycanroc",False,False,"rockruff","https://pokeapi.co/api/v2/evolution-chain/383/","generation-vii"
746,746,"wishiwashi",False,False,"","https://pokeapi.co/api/v2/evolution-chain/384/","generation-vii"
747,747,"mareanie",False,False,"","https://pokeapi.co/api/v2/evolution-chain/385/","generation-vii"
748,748,"toxapex",False,False,"mareanie","https://pokeapi.co/api/v2/evolution-chain/385/","generation-vii"
749,749,"mudbray",False,False,"","https://pokeapi.co/api/v2/evolution-chain/386/","generation-vii"
750,750,"mudsdale",False,False,"mudbray","https://pokeapi.co/api/v2/evolution-chain/386/","generation-vii"
751,751,"dewpider",False,False,"","https://pokeapi.co/api/v2/evolution-chain/387/","generation-vii"
752,752,"araquanid",False,False,"dewpider","https://pokeapi.co/api/v2/evolution-chain/387/","generation-vii"
753,753,"fomantis",False,False,"","https://pokeapi.co/api/v2/evolution-chain/388/","generation-vii"
754,754,"lurantis",False,False,"fomantis","https://pokeapi.co/api/v2/evolution-chain/388/","generation-vii"
755,755,"morelull",False,False,"","https://pokeapi.co/api/v2/evolution-chain/389/","generation-vii"
756,756,"shiinotic",False,False,"morelull","https://pokeapi.co/api/v2/evolution-chain/389/","generation-vii"
757,757,"salandit",False,False,"","https://pokeapi.co/api/v2/evolution-chain/390/","generation-vii"
758,758,"salazzle",False,False,"salandit","https://pokeapi.co/api/v2/evolution-chain/390/","generation-vii"
759,759,"stufful",False,False,"","https://pokeapi.co/api/v2/evolution-chain/391/","generation-vii"
760,760,"bewear",False,False,"stufful","https://pokeapi.co/api/v2/evolution-chain/391/","generation-vii"
761,761,"bounsweet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/392/","generation-vii"
762,762,"steenee",False,False,"bounsweet","https://pokeapi.co/api/v2/evolution-chain/392/","generation-vii"
763,763,"tsareena",False,False,"steenee","https://pokeapi.co/api/v2/evolution-chain/392/","generation-vii"
764,764,"comfey",False,False,"","https://pokeapi.co/api/v2/evolution-chain/393/","generation-vii"
765,765,"oranguru",False,False,"","https://pokeapi.co/api/v2/evolution-chain/394/","generation-vii"
766,766,"passimian",False,False,"","https://pokeapi.co/api/v2/evolution-chain/395/","generation-vii"
767,767,"wimpod",False,False,"","https://pokeapi.co/api/v2/evolution-chain/396/","generation-vii"
768,768,"golisopod",False,False,"wimpod","https://pokeapi.co/api/v2/evolution-chain/396/","generation-vii"
769,769,"sandygast",False,False,"","https://pokeapi.co/api/v2/evolution-chain/397/","generation-vii"
770,770,"palossand",False,False,"sandygast","https://pokeapi.co/api/v2/evolution-chain/397/","generation-vii"
771,771,"pyukumuku",False,False,"","https://pokeapi.co/api/v2/evolution-chain/398/","generation-vii"
772,772,"type-null",False,False,"","https://pokeapi.co/api/v2/evolution-chain/399/","generation-vii"
773,773,"silvally",True,False,"type-null","https://pokeapi.co/api/v2/evolution-chain/399/","generation-vii"
774,774,"minior",False,False,"","https://pokeapi.co/api/v2/evolution-chain/400/","generation-vii"
775,775,"komala",False,False,"","https://pokeapi.co/api/v2/evolution-chain/401/","generation-vii"
776,776,"turtonator",False,False,"","https://pokeapi.co/api/v2/evolution-chain/402/","generation-vii"
777,777,"togedemaru",False,False,"","https://pokeapi.co/api/v2/evolution-chain/403/","generation-vii"
778,778,"mimikyu",False,False,"","https://pokeapi.co/api/v2/evolution-chain/404/","generation-vii"
779,779,"bruxish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/405/","generation-vii"
780,780,"drampa",False,False,"","https://pokeapi.co/api/v2/evolution-chain/406/","generation-vii"
781,781,"dhelmise",False,False,"","https://pokeapi.co/api/v2/evolution-chain/407/","generation-vii"
782,782,"jangmo-o",False,False,"","https://pokeapi.co/api/v2/evolution-chain/408/","generation-vii"
783,783,"hakamo-o",False,False,"jangmo-o","https://pokeapi.co/api/v2/evolution-chain/408/","generation-vii"
784,784,"kommo-o",False,False,"hakamo-o","https://pokeapi.co/api/v2/evolution-chain/408/","generation-vii"
785,785,"tapu-koko",True,False,"","https://pokeapi.co/api/v2/evolution-chain/409/","generation-vii"
786,786,"tapu-lele",True,False,"","https://pokeapi.co/api/v2/evolution-chain/410/","generation-vii"
787,787,"tapu-bulu",True,False,"","https://pokeapi.co/api/v2/evolution-chain/411/","generation-vii"
788,788,"tapu-fini",True,False,"","https://pokeapi.co/api/v2/evolution-chain/412/","generation-vii"
789,789,"cosmog",True,False,"","https://pokeapi.co/api/v2/evolution-chain/413/","generation-vii"
790,790,"cosmoem",True,False,"cosmog","https://pokeapi.co/api/v2/evolution-chain/413/","generation-vii"
791,791,"solgaleo",True,False,"cosmoem","https://pokeapi.co/api/v2/evolution-chain/413/","generation-vii"
792,792,"lunala",True,False,"cosmoem","https://pokeapi.co/api/v2/evolution-chain/413/","generation-vii"
793,793,"nihilego",False,False,"","https://pokeapi.co/api/v2/evolution-chain/414/","generation-vii"
794,794,"buzzwole",False,False,"","https://pokeapi.co/api/v2/evolution-chain/415/","generation-vii"
795,795,"pheromosa",False,False,"","https://pokeapi.co/api/v2/evolution-chain/416/","generation-vii"
796,796,"xurkitree",False,False,"","https://pokeapi.co/api/v2/evolution-chain/417/","generation-vii"
797,797,"celesteela",False,False,"","https://pokeapi.co/api/v2/evolution-chain/418/","generation-vii"
798,798,"kartana",False,False,"","https://pokeapi.co/api/v2/evolution-chain/419/","generation-vii"
799,799,"guzzlord",False,False,"","https://pokeapi.co/api/v2/evolution-chain/420/","generation-vii"
800,800,"necrozma",True,False,"","https://pokeapi.co/api/v2/evolution-chain/421/","generation-vii"
801,801,"magearna",False,True,"","https://pokeapi.co/api/v2/evolution-chain/422/","generation-vii"
802,802,"marshadow",False,True,"","https://pokeapi.co/api/v2/evolution-chain/423/","generation-vii"
803,803,"poipole",False,False,"","https://pokeapi.co/api/v2/evolution-chain/424/","generation-vii"
804,804,"naganadel",False,False,"poipole","https://pokeapi.co/api/v2/evolution-chain/424/","generation-vii"
805,805,"stakataka",False,False,"","https://pokeapi.co/api/v2/evolution-chain/425/","generation-vii"
806,806,"blacephalon",False,False,"","https://pokeapi.co/api/v2/evolution-chain/426/","generation-vii"
807,807,"zeraora",False,True,"","https://pokeapi.co/api/v2/evolution-chain/427/","generation-vii"
808,808,"meltan",False,True,"","https://pokeapi.co/api/v2/evolution-chain/428/","generation-vii"
809,809,"melmetal",False,True,"meltan","https://pokeapi.co/api/v2/evolution-chain/429/","generation-vii"
810,810,"grookey",False,False,"","https://pokeapi.co/api/v2/evolution-chain/430/","generation-viii"
811,811,"thwackey",False,False,"grookey","https://pokeapi.co/api/v2/evolution-chain/430/","generation-viii"
812,812,"rillaboom",False,False,"thwackey","https://pokeapi.co/api/v2/evolution-chain/430/","generation-viii"
813,813,"scorbunny",False,False,"","https://pokeapi.co/api/v2/evolution-chain/431/","generation-viii"
814,814,"raboot",False,False,"scorbunny","https://pokeapi.co/api/v2/evolution-chain/431/","generation-viii"
815,815,"cinderace",False,False,"raboot","https://pokeapi.co/api/v2/evolution-chain/431/","generation-viii"
816,816,"sobble",False,False,"","https://pokeapi.co/api/v2/evolution-chain/432/","generation-viii"
817,817,"drizzile",False,False,"sobble","https://pokeapi.co/api/v2/evolution-chain/432/","generation-viii"
818,818,"inteleon",False,False,"drizzile","https://pokeapi.co/api/v2/evolution-chain/432/","generation-viii"
819,819,"skwovet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/433/","generation-viii"
820,820,"greedent",False,False,"skwovet","https://pokeapi.co/api/v2/evolution-chain/433/","generation-viii"
821,821,"rookidee",False,False,"","https://pokeapi.co/api/v2/evolution-chain/434/","generation-viii"
822,822,"corvisquire",False,False,"rookidee","https://pokeapi.co/api/v2/evolution-chain/434/","generation-viii"
823,823,"corviknight",False,False,"corvisquire","https://pokeapi.co/api/v2/evolution-chain/434/","generation-viii"
824,824,"blipbug",False,False,"","https://pokeapi.co/api/v2/evolution-chain/435/","generation-viii"
825,825,"dottler",False,False,"blipbug","https://pokeapi.co/api/v2/evolution-chain/435/","generation-viii"
826,826,"orbeetle",False,False,"dottler","https://pokeapi.co/api/v2/evolution-chain/435/","generation-viii"
827,827,"nickit",False,False,"","https://pokeapi.co/api/v2/evolution-chain/436/","generation-viii"
828,828,"thievul",False,False,"nickit","https://pokeapi.co/api/v2/evolution-chain/436/","generation-viii"
829,829,"gossifleur",False,False,"","https://pokeapi.co/api/v2/evolution-chain/437/","generation-viii"
830,830,"eldegoss",False,False,"gossifleur","https://pokeapi.co/api/v2/evolution-chain/437/","generation-viii"
831,831,"wooloo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/438/","generation-viii"
832,832,"dubwool",False,False,"wooloo","https://pokeapi.co/api/v2/evolution-chain/438/","generation-viii"
833,833,"chewtle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/439/","generation-viii"
834,834,"drednaw",False,False,"chewtle","https://pokeapi.co/api/v2/evolution-chain/439/","generation-viii"
835,835,"yamper",False,False,"","https://pokeapi.co/api/v2/evolution-chain/440/","generation-viii"
836,836,"boltund",False,False,"yamper","https://pokeapi.co/api/v2/evolution-chain/440/","generation-viii"
837,837,"rolycoly",False,False,"","https://pokeapi.co/api/v2/evolution-chain/441/","generation-viii"
838,838,"carkol",False,False,"rolycoly","https://pokeapi.co/api/v2/evolution-chain/441/","generation-viii"
839,839,"coalossal",False,False,"carkol","https://pokeapi.co/api/v2/evolution-chain/441/","generation-viii"
840,840,"applin",False,False,"","https://pokeapi.co/api/v2/evolution-chain/442/","generation-viii"
841,841,"flapple",False,False,"applin","https://pokeapi.co/api/v2/evolution-chain/442/","generation-viii"
842,842,"appletun",False,False,"applin","https://pokeapi.co/api/v2/evolution-chain/442/","generation-viii"
843,843,"silicobra",False,False,"","https://pokeapi.co/api/v2/evolution-chain/443/","generation-viii"
844,844,"sandaconda",False,False,"silicobra","https://pokeapi.co/api/v2/evolution-chain/443/","generation-viii"
845,845,"cramorant",False,False,"","https://pokeapi.co/api/v2/evolution-chain/444/","generation-viii"
846,846,"arrokuda",False,False,"","https://pokeapi.co/api/v2/evolution-chain/445/","generation-viii"
847,847,"barraskewda",False,False,"arrokuda","https://pokeapi.co/api/v2/evolution-chain/445/","generation-viii"
848,848,"toxel",False,False,"","https://pokeapi.co/api/v2/evolution-chain/446/","generation-viii"
849,849,"toxtricity",False,False,"toxel","https://pokeapi.co/api/v2/evolution-chain/446/","generation-viii"
