species_id,flavor_text,language,version
246,"Born deep under­
ground, this
POKéMON becomes apupa after eating
enough dirt to
make a mountain.",en,crystal
246,"LARVITAR is born deep under the ground.
To come up to the surface, this POKéMON
must eat its way through the soil above.Until it does so, LARVITAR cannot see
its parent’s face.",en,ruby
246,"LARVITAR is born deep under the ground.
To come up to the surface, this POKéMON
must eat its way through the soil above.Until it does so, LARVITAR cannot see
its parent’s face.",en,sapphire
246,"A LARVITAR is born deep under the ground.
It must eat its way through the soil above
and reach the surface for it to see its
parents’ faces.",en,emerald
246,"It is born deep underground. It can’t
emerge until it has entirely consumed the
soil around it.",en,firered
246,"It feeds on soil. After it has eaten a
large mountain, it will fall asleep so it
can grow.",en,leafgreen
246,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow.",en,diamond
246,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow.",en,pearl
246,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow.",en,platinum
246,"It feeds on soil. After it has eaten
a large mountain, it falls asleep
so it can grow.",en,heartgold
246,"It is born deep underground. It
can’t emerge until it has entirely
consumed the soil around it.",en,soulsilver
246,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow.",en,black
246,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow.",en,white
246,"Born deep underground, it comes
aboveground and becomes a pupa once it
has finished eating the surrounding soil.",en,black-2
246,"Born deep underground, it comes
aboveground and becomes a pupa once it
has finished eating the surrounding soil.",en,white-2
246,"It feeds on soil. After it has eaten a large mountain,
it falls asleep so it can grow.",en,x
246,"Born deep underground, it comes aboveground and
becomes a pupa once it has finished eating the
surrounding soil.",en,y
246,"Larvitar is born deep under the ground. To come up to the
surface, this Pokémon must eat its way through the soil above.
Until it does so, Larvitar cannot see its parents.",en,omega-ruby
246,"Larvitar is born deep under the ground. To come up to the
surface, this Pokémon must eat its way through the soil above.
Until it does so, Larvitar cannot see its parents.",en,alpha-sapphire
246,"Born underground, it eats its way through dirt to
the surface, where its parents are. It doesn’t
deal well with the bright light it finds there.",en,ultra-sun
246,"Raised on nutrients it finds in the dirt, it eats
roughly a mountain’s worth of dirt before
it becomes a pupa.",en,ultra-moon
246,"Born deep underground, it comes
aboveground and becomes a pupa once it
has finished eating the surrounding soil.",en,sword
246,"It feeds on soil. After it has eaten a large
mountain, it will fall asleep so it can grow.",en,shield
247,"Its shell is as
hard as sheet
rock, and it isalso very strong.
Its THRASHING can
topple a mountain.",en,gold
247,"Even sealed in its
shell, it can move
freely. Hard andfast, it has out­
standing destruc­
tive power.",en,silver
247,"It will not stay
still, even while
it's a pupa. Italready has arms
and legs under its
solid shell.",en,crystal
247,"PUPITAR creates a gas inside its body
that it compresses and forcefully
ejects to propel itself like a jet.The body is very durable - it avoids
damage even if it hits solid steel.",en,ruby
247,"PUPITAR creates a gas inside its body
that it compresses and forcefully
ejects to propel itself like a jet.The body is very durable - it avoids
damage even if it hits solid steel.",en,sapphire
247,"A PUPITAR creates a gas inside its body
that it ejects under compression to propel
itself like a jet. Its body can withstand
a collision with solid steel.",en,emerald
247,"Even sealed in its shell, it can move
freely. Hard and fast, it has outstanding
destructive power.",en,firered
247,"Its shell is as hard as sheet rock, and it
is also very strong. Its THRASHING can
topple a mountain.",en,leafgreen
247,"Its body is as hard as bedrock.
By venting pressurized gas, it can
launch itself like a rocket.",en,diamond
247,"Its body is as hard as bedrock.
By venting pressurized gas, it can
launch itself like a rocket.",en,pearl
247,"Its body is as hard as bedrock.
By venting pressurized gas, it can
launch itself like a rocket.",en,platinum
247,"Its shell is as hard as sheet rock,
and it is also very strong. Its
thrashing can topple a mountain.",en,heartgold
247,"Even sealed in its shell, it can move
freely. Hard and fast, it has
outstanding destructive power.",en,soulsilver
247,"Its body is as hard as bedrock.
By venting pressurized gas, it can
launch itself like a rocket.",en,black
247,"Its body is as hard as bedrock.
By venting pressurized gas, it can
launch itself like a rocket.",en,white
247,"This pupa flies around wildly
by venting with great force the
gas pressurized inside its body.",en,black-2
247,"This pupa flies around wildly
by venting with great force the
gas pressurized inside its body.",en,white-2
247,"Its body is as hard as bedrock. By venting
pressurized gas, it can launch itself like a rocket.",en,x
247,"Its shell is as hard as sheet rock, and it is also very
strong. Its thrashing can topple a mountain.",en,y
247,"Pupitar creates a gas inside its body that it compresses and
forcefully ejects to propel itself like a jet. The body is very
durable—it avoids damage even if it hits solid steel.",en,omega-ruby
247,"Pupitar creates a gas inside its body that it compresses and
forcefully ejects to propel itself like a jet. The body is very
durable—it avoids damage even if it hits solid steel.",en,alpha-sapphire
247,"This troublesome Pokémon can’t wait to evolve,
so it relieves its stress by wildly propelling itself
around using compressed gas.",en,ultra-sun
247,"This dangerous pupa thrashes about. Its shell is
as hard as bedrock, containing its gradually
forming new body within.",en,ultra-moon
247,"Even sealed in its shell, it can move freely.
Hard and fast, it has outstanding
destructive power.",en,sword
247,"It will not stay still, even while it’s a pupa.
It already has arms and legs under its solid shell.",en,shield
248,"Its body can't be
harmed by any sort
of attack, so itis very eager to
make challenges
against enemies.",en,gold
248,"Extremely strong,
it can change the
landscape. It hasan insolent nature
that makes it not
care about others.",en,silver
248,"In just one of its
mighty hands, it
has the power tomake the ground
shake and moun­
tains crumble.",en,crystal
248,"TYRANITAR is so overwhelmingly
powerful, it can bring down a whole
mountain to make its nest.This POKéMON wanders about in
mountains seeking new opponents to
fight.",en,ruby
248,"TYRANITAR is so overwhelmingly
powerful, it can bring down a whole
mountain to make its nest.This POKéMON wanders about in
mountains seeking new opponents to
fight.",en,sapphire
248,"A TYRANITAR is so overwhelmingly powerful,
it can bring down a whole mountain to make
its nest. It roams in mountains seeking
new opponents to fight.",en,emerald
248,"Its body can’t be harmed by any sort of
attack, so it is very eager to make
challenges against enemies.",en,firered
248,"Its body can’t be harmed by any sort of
attack, so it is very eager to make
challenges against enemies.",en,leafgreen
248,"If it rampages, it knocks down
mountains and buries rivers. Maps
must be redrawn afterward.",en,diamond
248,"If it rampages, it knocks down
mountains and buries rivers. Maps
must be redrawn afterward.",en,pearl
248,"If it rampages, it knocks down
mountains and buries rivers. Maps
must be redrawn afterward.",en,platinum
248,"Its body can’t be harmed by any
sort of attack, so it is very eager
to make challenges against enemies.",en,heartgold
248,"Extremely strong, it can change the
landscape. It has an insolent nature
that makes it not care about others.",en,soulsilver
248,"If it rampages, it knocks down
mountains and buries rivers. Maps
must be redrawn afterward.",en,black
248,"If it rampages, it knocks down
mountains and buries rivers. Maps
must be redrawn afterward.",en,white
248,"The quakes caused when it walks
make even great mountains crumble
and change the surrounding terrain.",en,black-2
248,"The quakes caused when it walks
make even great mountains crumble
and change the surrounding terrain.",en,white-2
248,"In just one of its mighty hands, it has the power to
make the ground shake and mountains crumble.",en,x
248,"If it rampages, it knocks down mountains and buries
rivers. Maps must be redrawn afterward.",en,y
248,"Tyranitar is so overwhelmingly powerful, it can bring down a
whole mountain to make its nest. This Pokémon wanders about
in mountains seeking new opponents to fight.",en,omega-ruby
248,"Tyranitar is so overwhelmingly powerful, it can bring down a
whole mountain to make its nest. This Pokémon wanders about
in mountains seeking new opponents to fight.",en,alpha-sapphire
248,"It wanders through the mountains seeking
opponents to fight. If it finds an opponent that’s
not worthy, Tyranitar ignores it and wanders on.",en,ultra-sun
248,"This Pokémon is a mobile disaster, leaving
mountains crumbled and houses destroyed in
its wake.",en,ultra-moon
248,"Its body can’t be harmed by any sort of attack,
so it is very eager to make challenges
against enemies.",en,sword
248,"The quakes caused when it walks make even
great mountains crumble and change
the surrounding terrain.",en,shield
249,"It is said that it
quietly spends its
time deep at thebottom of the sea
because its powers
are too strong.",en,gold
249,"It is said to be
the guardian of
the seas. It isrumored to have
been seen on the
night of a storm.",en,silver
249,"It has an incred­
ible ability to
calm raging sto­rms. It is said
that LUGIA appears
when storms start.",en,crystal
249,"LUGIA’s wings pack devastating power -
a light fluttering of its wings can blow
apart regular houses.As a result, this POKéMON chooses to
live out of sight deep under the sea.",en,ruby
249,"LUGIA’s wings pack devastating power -
a light fluttering of its wings can blow
apart regular houses.As a result, this POKéMON chooses to
live out of sight deep under the sea.",en,sapphire
249,"LUGIA is so powerful even a light
fluttering of its wings can blow apart
houses. As a result, it chooses to live out
of sight deep under the sea.",en,emerald
249,"It is said to be the guardian of the seas.
It is rumored to have been seen on the
night of a storm.",en,firered
249,"It is said that it quietly spends its time
deep at the bottom of the sea because
its powers are too strong.",en,leafgreen
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,diamond
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,pearl
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,platinum
249,"It is said that it quietly spends its
time deep at the bottom of the sea
because its powers are too strong.",en,heartgold
249,"It is said to be the guardian of
the seas. It is rumored to have
been seen on the night of a storm.",en,soulsilver
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,black
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,white
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,black-2
249,"It sleeps in a deep-sea trench.
If it flaps its wings, it is said to
cause a 40-day storm.",en,white-2
249,"It sleeps in a deep-sea trench. If it flaps its wings,
it is said to cause a 40-day storm.",en,x
249,"It is said to be the guardian of the seas. It is
rumored to have been seen on the night of a storm.",en,y
249,"Lugia’s wings pack devastating power—a light fluttering of its
wings can blow apart regular houses. As a result, this
Pokémon chooses to live out of sight deep under the sea.",en,omega-ruby
249,"Lugia’s wings pack devastating power—a light fluttering of its
wings can blow apart regular houses. As a result, this
Pokémon chooses to live out of sight deep under the sea.",en,alpha-sapphire
250,"Legends claim this
POKéMON flies the
world's skies con­tinuously on its
magnificent seven-
colored wings.",en,gold
250,"A legend says that
its body glows in
seven colors. Arainbow is said to
form behind it
when it flies.",en,silver
250,"It will reveal
itself before a
pure-heartedtrainer by shining
its bright rain­
bow-colored wings.",en,crystal
250,"HO-OH’s feathers glow in seven colors
depending on the angle at which they
are struck by light.These feathers are said to bring
happiness to the bearers. This POKéMON
is said to live at the foot of a rainbow.",en,ruby
250,"HO-OH’s feathers glow in seven colors
depending on the angle at which they
are struck by light.These feathers are said to bring
happiness to the bearers. This POKéMON
is said to live at the foot of a rainbow.",en,sapphire
250,"Its feathers--which glow in seven colors
depending on the angle at which they are
struck by light--are thought to bring joy.
It is said to live at the foot of a rainbow.",en,emerald
250,"A legend says that its body glows in
seven colors. A rainbow is said to form
behind it when it flies.",en,firered
250,"Legends claim this POKéMON flies the
world’s skies continuously on its
magnificent seven-colored wings.",en,leafgreen
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,diamond
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,pearl
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,platinum
250,"Legends claim this Pokémon flies the
world’s skies continuously on its
magnificent, seven-colored wings.",en,heartgold
250,"A legend says that its body glows in
seven colors. A rainbow is said to
form behind it when it flies.",en,soulsilver
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,black
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,white
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,black-2
250,"Its feathers are in seven colors.
It is said that anyone seeing it is
promised eternal happiness.",en,white-2
250,"A legend says that its body glows in seven colors.
A rainbow is said to form behind it when it flies.",en,x
250,"It will reveal itself before a pure-hearted Trainer by
shining its bright, rainbow-colored wings.",en,y
250,"Ho-Oh’s feathers glow in seven colors depending on the angle
at which they are struck by light. These feathers are said to
bring happiness to the bearers. This Pokémon is said to live at
the foot of a rainbow.",en,omega-ruby
250,"Ho-Oh’s feathers glow in seven colors depending on the angle
at which they are struck by light. These feathers are said to
bring happiness to the bearers. This Pokémon is said to live at
the foot of a rainbow.",en,alpha-sapphire
251,"This POKéMON wan­
ders across time.
Grass and treesflourish in the
forests in which
it has appeared.",en,gold
251,"When CELEBI disap­
pears deep in a
forest, it is saidto leave behind an
egg it brought
from the future.",en,silver
251,"Revered as a
guardian of the
forest, CELEBIappears wherever
beautiful forests
exist.",en,crystal
251,"This POKéMON came from the future by
crossing over time.
It is thought that so long as CELEBIappears, a bright and shining future
awaits us.",en,ruby
251,"This POKéMON came from the future by
crossing over time.
It is thought that so long as CELEBIappears, a bright and shining future
awaits us.",en,sapphire
251,"This POKéMON came from the future by
crossing over time. It is thought that so
long as CELEBI appears, a bright and
shining future awaits us.",en,emerald
251,"When CELEBI disappears deep in a forest,
it is said to leave behind an egg it
brought from the future.",en,firered
251,"This POKéMON wanders across time.
Grass and trees flourish in the forests in
which it has appeared.",en,leafgreen
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,diamond
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,pearl
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,platinum
251,"This Pokémon wanders across time.
Grass and trees flourish in the
forests in which it has appeared.",en,heartgold
251,"When CELEBI disappears deep in a
forest, it is said to leave behind an
egg it brought from the future.",en,soulsilver
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,black
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,white
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,black-2
251,"It has the power to travel across
time, but it is said to appear only
in peaceful times.",en,white-2
251,"This Pokémon wanders across time. Grass and trees
flourish in the forests in which it has appeared.",en,x
251,"It has the power to travel across time, but it is said
to appear only in peaceful times.",en,y
251,"This Pokémon came from the future by crossing over time.
It is thought that so long as Celebi appears, a bright and
shining future awaits us.",en,omega-ruby
251,"This Pokémon came from the future by crossing over time.
It is thought that so long as Celebi appears, a bright and
shining future awaits us.",en,alpha-sapphire
251,"This Pokémon has the ability to move through
time. Records describing it as a forest deity can
be found from many different eras.",en,sword
251,"This Pokémon traveled through time to come
from the future. It bolsters grass and trees with
its own strength, and it can heal wounds, too.",en,shield
252,"TREECKO has small hooks on the bottom
of its feet that enable it to scale
vertical walls.This POKéMON attacks by slamming foes
with its thick tail.",en,ruby
252,"TREECKO is cool, calm, and collected -
it never panics under any situation.
If a bigger foe were to glare at thisPOKéMON, it would glare right back
without conceding an inch of ground.",en,sapphire
252,"It makes its nest in a giant tree in the
forest. It ferociously guards against
anything nearing its territory. It is said
to be the protector of the forest’s trees.",en,emerald
252,"It quickly scales even vertical walls.
It senses humidity with its tail to predict
the next day’s weather.",en,firered
252,"It quickly scales even vertical walls.
It senses humidity with its tail to predict
the next day’s weather.",en,leafgreen
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,diamond
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,pearl
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,platinum
252,"Small hooks on the bottom of its
feet catch on walls and ceilings.
That is how it can hang from above.",en,heartgold
252,"Small hooks on the bottom of its
feet catch on walls and ceilings.
That is how it can hang from above.",en,soulsilver
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,black
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,white
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,black-2
252,"The soles of its feet are covered
by countless tiny spikes, enabling
it to walk on walls and ceilings.",en,white-2
252,"It quickly scales even vertical walls. It senses
humidity with its tail to predict the next
day’s weather.",en,x
252,"Small hooks on the bottom of its feet catch on
walls and ceilings. That is how it can hang
from above.",en,y
252,"Treecko has small hooks on the bottom of its feet that enable
it to scale vertical walls. This Pokémon attacks by slamming
foes with its thick tail.",en,omega-ruby
252,"Treecko is cool, calm, and collected—it never panics under
any situation. If a bigger foe were to glare at this Pokémon,
it would glare right back without conceding an inch of ground.",en,alpha-sapphire
253,"The leaves growing out of GROVYLE’s
body are convenient for camouflaging
it from enemies in the forest.This POKéMON is a master at climbing
trees in jungles.",en,ruby
253,"This POKéMON adeptly flies from branch
to branch in trees.
In a forest, no POKéMON can ever hopeto catch a fleeing GROVYLE however
fast they may be.",en,sapphire
253,"Leaves grow out of this POKéMON’s body.
They help obscure a GROVYLE from the eyes
of its enemies while it is in a thickly
overgrown forest.",en,emerald
253,"Its strongly developed thigh muscles
give it astounding agility and jumping
performance.",en,firered
253,"Its strongly developed thigh muscles
give it astounding agility and jumping
performance.",en,leafgreen
253,"It lives in dense jungles. While 
closing in on its prey, it leaps
from branch to branch.",en,diamond
253,"It lives in dense jungles. While 
closing in on its prey, it leaps
from branch to branch.",en,pearl
253,"It lives in dense jungles. While 
closing in on its prey, it leaps
from branch to branch.",en,platinum
253,"It leaps from tree branch to tree
branch quite swiftly. It shows
astounding agility.",en,heartgold
253,"It leaps from tree branch to tree
branch quite swiftly. It shows
astounding agility.",en,soulsilver
253,"It lives in dense jungles. While 
closing in on its prey, it leaps
from branch to branch.",en,black
253,"It lives in dense jungles. While 
closing in on its prey, it leaps
from branch to branch.",en,white
253,"It lives in dense jungles. While
closing in on its prey, it leaps
from branch to branch.",en,black-2
253,"It lives in dense jungles. While
closing in on its prey, it leaps
from branch to branch.",en,white-2
253,"Its strongly developed thigh muscles give it
astounding agility and jumping performance.",en,x
253,"It lives in dense jungles. While closing in on its
prey, it leaps from branch to branch.",en,y
253,"The leaves growing out of Grovyle’s body are convenient for
camouflaging it from enemies in the forest. This Pokémon is a
master at climbing trees in jungles.",en,omega-ruby
253,"This Pokémon adeptly flies from branch to branch in trees.
In a forest, no Pokémon can ever hope to catch a fleeing
Grovyle however fast they may be.",en,alpha-sapphire
254,"The leaves growing on SCEPTILE’s body
are very sharp edged. This POKéMON is
very agile - it leaps all over thebranches of trees and jumps on its foe
from above or behind.",en,ruby
254,"SCEPTILE has seeds growing on its back.
They are said to be bursting with
nutrients that revitalize trees.This POKéMON raises the trees in a
forest with loving care.",en,sapphire
254,"In the jungle, its power is without equal.
This POKéMON carefully grows trees and
plants. It regulates its body temperature
by basking in sunlight.",en,emerald
254,"The leaves on its forelegs are as sharp
as swords. It agilely leaps about the
branches of trees to strike.",en,firered
254,"The leaves on its forelegs are as sharp
as swords. It agilely leaps about the
branches of trees to strike.",en,leafgreen
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,diamond
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,pearl
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,platinum
254,"It agilely leaps about the jungle
and uses the sharp leaves on its
arms to strike its prey.",en,heartgold
254,"It agilely leaps about the jungle
and uses the sharp leaves on its
arms to strike its prey.",en,soulsilver
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,black
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,white
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,black-2
254,"The leaves that grow on its arms
can slice down thick trees. It is
without peer in jungle combat.",en,white-2
254,"The leaves that grow on its arms can slice down
thick trees. It is without peer in jungle combat.",en,x
254,"It agilely leaps about the jungle and uses the sharp
leaves on its arms to strike its prey.",en,y
254,"The leaves growing on Sceptile’s body are very sharp edged.
This Pokémon is very agile—it leaps all over the branches of
trees and jumps on its foe from above or behind.",en,omega-ruby
254,"Sceptile has seeds growing on its back. They are said to be
bursting with nutrients that revitalize trees. This Pokémon
raises the trees in a forest with loving care.",en,alpha-sapphire
255,"TORCHIC sticks with its TRAINER,
following behind with unsteady
steps.This POKéMON breathes fire of over
1,800 degrees F, including fireballs
that leave the foe scorched black.",en,ruby
255,"TORCHIC has a place inside its body
where it keeps its flame. Give it a hug -
it will be glowing with warmth.This POKéMON is covered all over by a
fluffy coat of down.",en,sapphire
255,"If attacked, it strikes back by spitting
balls of fire it forms in its stomach.
A TORCHIC dislikes darkness because it
can’t see its surroundings.",en,emerald
255,"It has a flame sac inside its belly that
perpetually burns. It feels warm if it is
hugged.",en,firered
255,"It has a flame sac inside its belly that
perpetually burns. It feels warm if it is
hugged.",en,leafgreen
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,diamond
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,pearl
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,platinum
255,"Inside its body is a place where it
keeps a small flame. Hug it! It will
be as warm as a hot-water bottle.",en,heartgold
255,"Inside its body is a place where it
keeps a small flame. Hug it! It will
be as warm as a hot-water bottle.",en,soulsilver
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,black
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,white
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,black-2
255,"A fire burns inside, so it feels
very warm to hug. It launches
fireballs of 1,800 degrees F.",en,white-2
255,"It has a flame sac inside its belly that perpetually
burns. It feels warm if it is hugged.",en,x
255,"A fire burns inside, so it feels very warm to hug.
It launches fireballs of 1,800 degrees Fahrenheit.",en,y
255,"Torchic sticks with its Trainer, following behind with
unsteady steps. This Pokémon breathes fire of over
1,800 degrees Fahrenheit, including fireballs that leave
the foe scorched black.",en,omega-ruby
255,"Torchic has a place inside its body where it keeps its flame.
Give it a hug—it will be glowing with warmth. This Pokémon is
covered all over by a fluffy coat of down.",en,alpha-sapphire
256,"COMBUSKEN toughens up its legs and
thighs by running through fields and
mountains.This POKéMON’s legs possess both speed
and power, enabling it to dole out ten
kicks in one second.",en,ruby
256,"COMBUSKEN battles with the intensely
hot flames it spews from its beak and
with outstandingly destructive kicks.This POKéMON’s cry is very loud and
distracting.",en,sapphire
256,"It lashes out with 10 kicks per second.
Its strong fighting instinct compels it
to keep up its offensive until the
opponent gives up.",en,emerald
256,"It boosts its concentration by emitting
harsh cries. Its kicks have outstanding
destructive power.",en,firered
256,"It boosts its concentration by emitting
harsh cries. Its kicks have outstanding
destructive power.",en,leafgreen
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,diamond
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,pearl
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,platinum
256,"During a battle, the hot flame in
its body increases. Its kicks have
outstanding destructive power.",en,heartgold
256,"During a battle, the hot flame in
its body increases. Its kicks have
outstanding destructive power.",en,soulsilver
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,black
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,white
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,black-2
256,"Its kicking mastery lets it loose
10 kicks per second. It emits
sharp cries to intimidate foes.",en,white-2
256,"Its kicking mastery lets it loose 10 kicks per
second. It emits sharp cries to intimidate foes.",en,x
256,"During a battle, the hot flame in its body increases.
Its kicks have outstanding destructive power.",en,y
256,"Combusken toughens up its legs and thighs by running
through fields and mountains. This Pokémon’s legs possess
both speed and power, enabling it to dole out 10 kicks in
one second.",en,omega-ruby
256,"Combusken battles with the intensely hot flames it spews from
its beak and with outstandingly destructive kicks. This
Pokémon’s cry is very loud and distracting.",en,alpha-sapphire
257,"In battle, BLAZIKEN blows out intense
flames from its wrists and attacks foes
courageously.The stronger the foe, the more
intensely this POKéMON’s wrists burn.",en,ruby
257,"BLAZIKEN has incredibly strong legs -
it can easily clear a 30-story building
in one leap.This POKéMON’s blazing punches leave
its foes scorched and blackened.",en,sapphire
257,"It learns martial arts that use punches
and kicks. Every several years, its old
feathers burn off, and new, supple
feathers grow back in their place.",en,emerald
257,"When facing a tough foe, it looses flames
from its wrists. Its powerful legs let it
jump clear over buildings.",en,firered
257,"When facing a tough foe, it looses flames
from its wrists. Its powerful legs let it
jump clear over buildings.",en,leafgreen
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,diamond
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,pearl
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,platinum
257,"It can clear a 30-story building
in a leap. Its fiery punches scorch
its foes.",en,heartgold
257,"It can clear a 30-story building
in a leap. Its fiery punches scorch
its foes.",en,soulsilver
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,black
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,white
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,black-2
257,"Flames spout from its wrists,
enveloping its knuckles. Its
punches scorch its foes.",en,white-2
257,"It can clear a 30-story building in a leap.
Its fiery punches scorch its foes.",en,x
257,"When facing a tough foe, it looses flames from
its wrists. Its powerful legs let it jump clear
over buildings.",en,y
257,"In battle, Blaziken blows out intense flames from its wrists and
attacks foes courageously. The stronger the foe, the more
intensely this Pokémon’s wrists burn.",en,omega-ruby
257,"Blaziken has incredibly strong legs—it can easily clear a
30-story building in one leap. This Pokémon’s blazing punches
leave its foes scorched and blackened.",en,alpha-sapphire
258,"The fin on MUDKIP’s head acts as highly
sensitive radar. Using this fin to sense
movements of water and air, thisPOKéMON can determine what is taking
place around it without using its eyes.",en,ruby
258,"In water, MUDKIP breathes using the
gills on its cheeks.
If it is faced with a tight situation inbattle, this POKéMON will unleash its
amazing power - it can crush rocks
bigger than itself.",en,sapphire
258,"On land, it can powerfully lift large
boulders by planting its four feet and
heaving. It sleeps by burying itself in soil
at the water’s edge.",en,emerald
258,"Its large tail fin propels it through
water with powerful acceleration. It is
strong in spite of its size.",en,firered
258,"Its large tail fin propels it through
water with powerful acceleration. It is
strong in spite of its size.",en,leafgreen
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,diamond
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,pearl
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,platinum
258,"Its power can crush boulders.
It rests by covering itself with mud
at the bottom of a river.",en,heartgold
258,"Its power can crush boulders.
It rests by covering itself with mud
at the bottom of a river.",en,soulsilver
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,black
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,white
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,black-2
258,"To alert it, the fin on its head
senses the flow of water. It has
the strength to heft boulders.",en,white-2
258,"Its large tail fin propels it through water with
powerful acceleration. It is strong in spite of
its size.",en,x
258,"To alert it, the fin on its head senses the flow of
water. It has the strength to heft boulders.",en,y
258,"The fin on Mudkip’s head acts as highly sensitive radar.
Using this fin to sense movements of water and air, this
Pokémon can determine what is taking place around it
without using its eyes.",en,omega-ruby
258,"In water, Mudkip breathes using the gills on its cheeks. If it is
faced with a tight situation in battle, this Pokémon will unleash
its amazing power—it can crush rocks bigger than itself.",en,alpha-sapphire
259,"The surface of MARSHTOMP’s body is
enveloped by a thin, sticky film that
enables it to live on land.This POKéMON plays in mud on beaches
when the ocean tide is low.",en,ruby
259,"MARSHTOMP is much faster at traveling
through mud than it is at swimming.
This POKéMON’s hindquarters exhibitobvious development, giving it the
ability to walk on just its hind legs.",en,sapphire
