id,name,order,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,hatch_counter,has_gender_differences,forms_switchable,color,shape,evolves_from_species,evolution_chain_url,habitat,generation
370,luvdisc,400,6,225,70.0,False,False,False,20.0,False,False,pink,fish,,https://pokeapi.co/api/v2/evolution-chain/190/,sea,generation-iii
371,bagon,401,4,45,35.0,False,False,False,40.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/191/,rough-terrain,generation-iii
372,shelgon,402,4,45,35.0,False,False,False,40.0,False,False,white,quadruped,bagon,https://pokeapi.co/api/v2/evolution-chain/191/,rough-terrain,generation-iii
373,salamence,403,4,45,35.0,False,False,False,40.0,False,True,blue,quadruped,shelgon,https://pokeapi.co/api/v2/evolution-chain/191/,rough-terrain,generation-iii
374,beldum,404,-1,3,35.0,False,False,False,40.0,False,False,blue,blob,,https://pokeapi.co/api/v2/evolution-chain/192/,rough-terrain,generation-iii
375,metang,405,-1,3,35.0,False,False,False,40.0,False,False,blue,arms,beldum,https://pokeapi.co/api/v2/evolution-chain/192/,rough-terrain,generation-iii
376,metagross,406,-1,3,35.0,False,False,False,40.0,False,True,blue,heads,metang,https://pokeapi.co/api/v2/evolution-chain/192/,rough-terrain,generation-iii
377,regirock,407,-1,3,35.0,False,True,False,80.0,False,False,brown,humanoid,,https://pokeapi.co/api/v2/evolution-chain/193/,cave,generation-iii
378,regice,408,-1,3,35.0,False,True,False,80.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/194/,cave,generation-iii
379,registeel,409,-1,3,35.0,False,True,False,80.0,False,False,gray,humanoid,,https://pokeapi.co/api/v2/evolution-chain/195/,cave,generation-iii
380,latias,410,8,3,90.0,False,True,False,120.0,False,True,red,wings,,https://pokeapi.co/api/v2/evolution-chain/196/,waters-edge,generation-iii
381,latios,411,0,3,90.0,False,True,False,120.0,False,True,blue,wings,,https://pokeapi.co/api/v2/evolution-chain/197/,waters-edge,generation-iii
382,kyogre,412,-1,3,0.0,False,True,False,120.0,False,True,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/198/,sea,generation-iii
383,groudon,413,-1,3,0.0,False,True,False,120.0,False,True,red,upright,,https://pokeapi.co/api/v2/evolution-chain/199/,rough-terrain,generation-iii
384,rayquaza,414,-1,45,0.0,False,True,False,120.0,False,True,green,squiggle,,https://pokeapi.co/api/v2/evolution-chain/200/,rare,generation-iii
385,jirachi,415,-1,3,100.0,False,False,True,120.0,False,False,yellow,humanoid,,https://pokeapi.co/api/v2/evolution-chain/201/,mountain,generation-iii
386,deoxys,416,-1,3,0.0,False,False,True,120.0,False,True,red,humanoid,,https://pokeapi.co/api/v2/evolution-chain/202/,rare,generation-iii
387,turtwig,417,1,45,70.0,False,False,False,20.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/203/,,generation-iv
388,grotle,418,1,45,70.0,False,False,False,20.0,False,False,green,quadruped,turtwig,https://pokeapi.co/api/v2/evolution-chain/203/,,generation-iv
389,torterra,419,1,45,70.0,False,False,False,20.0,False,False,green,quadruped,grotle,https://pokeapi.co/api/v2/evolution-chain/203/,,generation-iv
390,chimchar,420,1,45,70.0,False,False,False,20.0,False,False,brown,upright,,https://pokeapi.co/api/v2/evolution-chain/204/,,generation-iv
391,monferno,421,1,45,70.0,False,False,False,20.0,False,False,brown,upright,chimchar,https://pokeapi.co/api/v2/evolution-chain/204/,,generation-iv
392,infernape,422,1,45,70.0,False,False,False,20.0,False,False,brown,upright,monferno,https://pokeapi.co/api/v2/evolution-chain/204/,,generation-iv
393,piplup,423,1,45,70.0,False,False,False,20.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/205/,,generation-iv
394,prinplup,424,1,45,70.0,False,False,False,20.0,False,False,blue,upright,piplup,https://pokeapi.co/api/v2/evolution-chain/205/,,generation-iv
395,empoleon,425,1,45,70.0,False,False,False,20.0,False,False,blue,upright,prinplup,https://pokeapi.co/api/v2/evolution-chain/205/,,generation-iv
396,starly,426,4,255,70.0,False,False,False,15.0,True,False,brown,wings,,https://pokeapi.co/api/v2/evolution-chain/206/,,generation-iv
397,staravia,427,4,120,70.0,False,False,False,15.0,True,False,brown,wings,starly,https://pokeapi.co/api/v2/evolution-chain/206/,,generation-iv
398,staraptor,428,4,45,70.0,False,False,False,15.0,True,False,brown,wings,staravia,https://pokeapi.co/api/v2/evolution-chain/206/,,generation-iv
399,bidoof,429,4,255,70.0,False,False,False,15.0,True,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/207/,,generation-iv
400,bibarel,430,4,127,70.0,False,False,False,15.0,True,False,brown,upright,bidoof,https://pokeapi.co/api/v2/evolution-chain/207/,,generation-iv
401,kricketot,431,4,255,70.0,False,False,False,15.0,True,False,red,humanoid,,https://pokeapi.co/api/v2/evolution-chain/208/,,generation-iv
402,kricketune,432,4,45,70.0,False,False,False,15.0,True,False,red,bug-wings,kricketot,https://pokeapi.co/api/v2/evolution-chain/208/,,generation-iv
403,shinx,433,4,235,50.0,False,False,False,20.0,True,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/209/,,generation-iv
404,luxio,434,4,120,100.0,False,False,False,20.0,True,False,blue,quadruped,shinx,https://pokeapi.co/api/v2/evolution-chain/209/,,generation-iv
405,luxray,435,4,45,50.0,False,False,False,20.0,True,False,blue,quadruped,luxio,https://pokeapi.co/api/v2/evolution-chain/209/,,generation-iv
406,budew,341,4,255,50.0,True,False,False,20.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/158/,,generation-iv
407,roserade,343,4,75,50.0,False,False,False,20.0,True,False,green,humanoid,roselia,https://pokeapi.co/api/v2/evolution-chain/158/,,generation-iv
408,cranidos,436,1,45,70.0,False,False,False,30.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/211/,,generation-iv
409,rampardos,437,1,45,70.0,False,False,False,30.0,False,False,blue,upright,cranidos,https://pokeapi.co/api/v2/evolution-chain/211/,,generation-iv
410,shieldon,438,1,45,70.0,False,False,False,30.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/212/,,generation-iv
411,bastiodon,439,1,45,70.0,False,False,False,30.0,False,False,gray,quadruped,shieldon,https://pokeapi.co/api/v2/evolution-chain/212/,,generation-iv
412,burmy,440,4,120,70.0,False,False,False,15.0,False,True,green,blob,,https://pokeapi.co/api/v2/evolution-chain/213/,,generation-iv
413,wormadam,441,8,45,70.0,False,False,False,15.0,False,False,green,blob,burmy,https://pokeapi.co/api/v2/evolution-chain/213/,,generation-iv
414,mothim,442,0,45,70.0,False,False,False,15.0,False,False,yellow,bug-wings,burmy,https://pokeapi.co/api/v2/evolution-chain/213/,,generation-iv
415,combee,443,1,120,50.0,False,False,False,15.0,True,False,yellow,heads,,https://pokeapi.co/api/v2/evolution-chain/214/,,generation-iv
416,vespiquen,444,8,45,50.0,False,False,False,15.0,False,False,yellow,bug-wings,combee,https://pokeapi.co/api/v2/evolution-chain/214/,,generation-iv
417,pachirisu,445,4,200,100.0,False,False,False,10.0,True,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/215/,,generation-iv
418,buizel,446,4,190,70.0,False,False,False,20.0,True,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/216/,,generation-iv
419,floatzel,447,4,75,70.0,False,False,False,20.0,True,False,brown,quadruped,buizel,https://pokeapi.co/api/v2/evolution-chain/216/,,generation-iv
420,cherubi,448,4,190,50.0,False,False,False,20.0,False,False,pink,heads,,https://pokeapi.co/api/v2/evolution-chain/217/,,generation-iv
421,cherrim,449,4,75,50.0,False,False,False,20.0,False,True,purple,legs,cherubi,https://pokeapi.co/api/v2/evolution-chain/217/,,generation-iv
422,shellos,450,4,190,50.0,False,False,False,20.0,False,False,purple,squiggle,,https://pokeapi.co/api/v2/evolution-chain/218/,,generation-iv
423,gastrodon,451,4,75,50.0,False,False,False,20.0,False,False,purple,squiggle,shellos,https://pokeapi.co/api/v2/evolution-chain/218/,,generation-iv
424,ambipom,220,4,45,100.0,False,False,False,20.0,True,False,purple,upright,aipom,https://pokeapi.co/api/v2/evolution-chain/93/,,generation-iv
425,drifloon,452,4,125,50.0,False,False,False,30.0,False,False,purple,arms,,https://pokeapi.co/api/v2/evolution-chain/219/,,generation-iv
426,drifblim,453,4,60,50.0,False,False,False,30.0,False,False,purple,arms,drifloon,https://pokeapi.co/api/v2/evolution-chain/219/,,generation-iv
427,buneary,454,4,190,0.0,False,False,False,20.0,False,False,brown,upright,,https://pokeapi.co/api/v2/evolution-chain/220/,,generation-iv
428,lopunny,455,4,60,140.0,False,False,False,20.0,False,True,brown,upright,buneary,https://pokeapi.co/api/v2/evolution-chain/220/,,generation-iv
429,mismagius,230,4,45,35.0,False,False,False,25.0,False,False,purple,ball,misdreavus,https://pokeapi.co/api/v2/evolution-chain/98/,,generation-iv
430,honchkrow,228,4,30,35.0,False,False,False,20.0,False,False,black,wings,murkrow,https://pokeapi.co/api/v2/evolution-chain/97/,,generation-iv
431,glameow,456,6,190,70.0,False,False,False,20.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/221/,,generation-iv
432,purugly,457,6,75,70.0,False,False,False,20.0,False,False,gray,quadruped,glameow,https://pokeapi.co/api/v2/evolution-chain/221/,,generation-iv
433,chingling,387,4,120,70.0,True,False,False,25.0,False,False,yellow,humanoid,,https://pokeapi.co/api/v2/evolution-chain/184/,,generation-iv
434,stunky,458,4,225,50.0,False,False,False,20.0,False,False,purple,quadruped,,https://pokeapi.co/api/v2/evolution-chain/223/,,generation-iv
435,skuntank,459,4,60,50.0,False,False,False,20.0,False,False,purple,quadruped,stunky,https://pokeapi.co/api/v2/evolution-chain/223/,,generation-iv
436,bronzor,460,-1,255,50.0,False,False,False,20.0,False,False,green,ball,,https://pokeapi.co/api/v2/evolution-chain/224/,,generation-iv
437,bronzong,461,-1,90,50.0,False,False,False,20.0,False,False,green,arms,bronzor,https://pokeapi.co/api/v2/evolution-chain/224/,,generation-iv
438,bonsly,214,4,255,50.0,True,False,False,20.0,False,False,brown,legs,,https://pokeapi.co/api/v2/evolution-chain/91/,,generation-iv
439,mime-jr,139,4,145,50.0,True,False,False,25.0,False,False,pink,humanoid,,https://pokeapi.co/api/v2/evolution-chain/57/,,generation-iv
440,happiny,126,8,130,140.0,True,False,False,40.0,False,False,pink,humanoid,,https://pokeapi.co/api/v2/evolution-chain/51/,,generation-iv
441,chatot,462,4,30,35.0,False,False,False,20.0,False,False,black,wings,,https://pokeapi.co/api/v2/evolution-chain/228/,,generation-iv
442,spiritomb,463,4,100,50.0,False,False,False,30.0,False,False,purple,blob,,https://pokeapi.co/api/v2/evolution-chain/229/,,generation-iv
443,gible,464,4,45,50.0,False,False,False,40.0,True,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/230/,,generation-iv
444,gabite,465,4,45,50.0,False,False,False,40.0,True,False,blue,upright,gible,https://pokeapi.co/api/v2/evolution-chain/230/,,generation-iv
445,garchomp,466,4,45,50.0,False,False,False,40.0,True,True,blue,upright,gabite,https://pokeapi.co/api/v2/evolution-chain/230/,,generation-iv
446,munchlax,174,1,50,50.0,True,False,False,40.0,False,False,black,humanoid,,https://pokeapi.co/api/v2/evolution-chain/72/,,generation-iv
447,riolu,467,1,75,50.0,True,False,False,25.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/232/,,generation-iv
448,lucario,468,1,45,50.0,False,False,False,25.0,False,True,blue,upright,riolu,https://pokeapi.co/api/v2/evolution-chain/232/,,generation-iv
449,hippopotas,469,4,140,50.0,False,False,False,30.0,True,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/233/,,generation-iv
450,hippowdon,470,4,60,50.0,False,False,False,30.0,True,False,brown,quadruped,hippopotas,https://pokeapi.co/api/v2/evolution-chain/233/,,generation-iv
451,skorupi,471,4,120,50.0,False,False,False,20.0,False,False,purple,armor,,https://pokeapi.co/api/v2/evolution-chain/234/,,generation-iv
452,drapion,472,4,45,50.0,False,False,False,20.0,False,False,purple,armor,skorupi,https://pokeapi.co/api/v2/evolution-chain/234/,,generation-iv
453,croagunk,473,4,140,100.0,False,False,False,10.0,True,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/235/,,generation-iv
454,toxicroak,474,4,75,50.0,False,False,False,20.0,True,False,blue,humanoid,croagunk,https://pokeapi.co/api/v2/evolution-chain/235/,,generation-iv
455,carnivine,475,4,200,70.0,False,False,False,25.0,False,False,green,tentacles,,https://pokeapi.co/api/v2/evolution-chain/236/,,generation-iv
456,finneon,476,4,190,70.0,False,False,False,20.0,True,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/237/,,generation-iv
457,lumineon,477,4,75,70.0,False,False,False,20.0,True,False,blue,fish,finneon,https://pokeapi.co/api/v2/evolution-chain/237/,,generation-iv
458,mantyke,258,4,25,50.0,True,False,False,25.0,False,False,blue,wings,,https://pokeapi.co/api/v2/evolution-chain/116/,,generation-iv
459,snover,478,4,120,50.0,False,False,False,20.0,True,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/239/,,generation-iv
460,abomasnow,479,4,60,50.0,False,False,False,20.0,True,True,white,upright,snover,https://pokeapi.co/api/v2/evolution-chain/239/,,generation-iv
461,weavile,246,4,45,35.0,False,False,False,20.0,True,False,black,upright,sneasel,https://pokeapi.co/api/v2/evolution-chain/109/,,generation-iv
462,magnezone,90,-1,30,50.0,False,False,False,20.0,False,False,gray,arms,magneton,https://pokeapi.co/api/v2/evolution-chain/34/,,generation-iv
463,lickilicky,120,4,30,50.0,False,False,False,20.0,False,False,pink,humanoid,lickitung,https://pokeapi.co/api/v2/evolution-chain/48/,,generation-iv
464,rhyperior,125,4,30,50.0,False,False,False,20.0,True,False,gray,upright,rhydon,https://pokeapi.co/api/v2/evolution-chain/50/,,generation-iv
465,tangrowth,130,4,30,50.0,False,False,False,20.0,True,False,blue,humanoid,tangela,https://pokeapi.co/api/v2/evolution-chain/52/,,generation-iv
466,electivire,147,2,30,50.0,False,False,False,25.0,False,False,yellow,upright,electabuzz,https://pokeapi.co/api/v2/evolution-chain/60/,,generation-iv
467,magmortar,150,2,30,50.0,False,False,False,25.0,False,False,red,upright,magmar,https://pokeapi.co/api/v2/evolution-chain/61/,,generation-iv
468,togekiss,205,1,30,50.0,False,False,False,10.0,False,False,white,wings,togetic,https://pokeapi.co/api/v2/evolution-chain/87/,,generation-iv
469,yanmega,224,4,30,70.0,False,False,False,20.0,False,False,green,bug-wings,yanma,https://pokeapi.co/api/v2/evolution-chain/95/,,generation-iv
470,leafeon,163,1,45,35.0,False,False,False,35.0,False,False,green,quadruped,eevee,https://pokeapi.co/api/v2/evolution-chain/67/,,generation-iv
471,glaceon,164,1,45,35.0,False,False,False,35.0,False,False,blue,quadruped,eevee,https://pokeapi.co/api/v2/evolution-chain/67/,,generation-iv
472,gliscor,239,4,30,70.0,False,False,False,20.0,False,False,purple,wings,gligar,https://pokeapi.co/api/v2/evolution-chain/104/,,generation-iv
473,mamoswine,253,4,50,50.0,False,False,False,20.0,True,False,brown,quadruped,piloswine,https://pokeapi.co/api/v2/evolution-chain/112/,,generation-iv
474,porygon-z,168,-1,30,50.0,False,False,False,20.0,False,False,red,arms,porygon2,https://pokeapi.co/api/v2/evolution-chain/68/,,generation-iv
475,gallade,308,0,45,35.0,False,False,False,20.0,False,True,white,humanoid,kirlia,https://pokeapi.co/api/v2/evolution-chain/140/,,generation-iv
476,probopass,325,4,60,70.0,False,False,False,20.0,False,False,gray,heads,nosepass,https://pokeapi.co/api/v2/evolution-chain/147/,,generation-iv
477,dusknoir,385,4,45,35.0,False,False,False,25.0,False,False,black,arms,dusclops,https://pokeapi.co/api/v2/evolution-chain/182/,,generation-iv
478,froslass,392,8,75,50.0,False,False,False,20.0,False,False,white,arms,snorunt,https://pokeapi.co/api/v2/evolution-chain/186/,,generation-iv
479,rotom,480,-1,45,50.0,False,False,False,20.0,False,True,red,ball,,https://pokeapi.co/api/v2/evolution-chain/240/,,generation-iv
480,uxie,481,-1,3,140.0,False,True,False,80.0,False,False,yellow,upright,,https://pokeapi.co/api/v2/evolution-chain/241/,,generation-iv
481,mesprit,482,-1,3,140.0,False,True,False,80.0,False,False,pink,upright,,https://pokeapi.co/api/v2/evolution-chain/242/,,generation-iv
482,azelf,483,-1,3,140.0,False,True,False,80.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/243/,,generation-iv
483,dialga,484,-1,3,0.0,False,True,False,120.0,False,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/244/,,generation-iv
484,palkia,485,-1,3,0.0,False,True,False,120.0,False,False,purple,upright,,https://pokeapi.co/api/v2/evolution-chain/245/,,generation-iv
485,heatran,486,4,3,100.0,False,True,False,10.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/246/,,generation-iv
486,regigigas,487,-1,3,0.0,False,True,False,120.0,False,False,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/247/,,generation-iv
487,giratina,488,-1,3,0.0,False,True,False,120.0,False,True,black,tentacles,,https://pokeapi.co/api/v2/evolution-chain/248/,,generation-iv
488,cresselia,489,8,3,100.0,False,True,False,120.0,False,False,yellow,squiggle,,https://pokeapi.co/api/v2/evolution-chain/249/,,generation-iv
489,phione,490,-1,30,70.0,False,False,True,40.0,False,False,blue,arms,,https://pokeapi.co/api/v2/evolution-chain/250/,,generation-iv
490,manaphy,491,-1,3,70.0,False,False,True,10.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/250/,,generation-iv
491,darkrai,492,-1,3,0.0,False,False,True,120.0,False,False,black,humanoid,,https://pokeapi.co/api/v2/evolution-chain/252/,,generation-iv
492,shaymin,493,-1,45,100.0,False,False,True,120.0,False,True,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/253/,,generation-iv
493,arceus,494,-1,3,0.0,False,False,True,120.0,False,True,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/254/,,generation-iv
494,victini,495,-1,3,100.0,False,False,True,120.0,False,False,yellow,humanoid,,https://pokeapi.co/api/v2/evolution-chain/255/,,generation-v
495,snivy,496,1,45,70.0,False,False,False,20.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/256/,,generation-v
496,servine,497,1,45,70.0,False,False,False,20.0,False,False,green,upright,snivy,https://pokeapi.co/api/v2/evolution-chain/256/,,generation-v
497,serperior,498,1,45,70.0,False,False,False,20.0,False,False,green,squiggle,servine,https://pokeapi.co/api/v2/evolution-chain/256/,,generation-v
498,tepig,499,1,45,70.0,False,False,False,20.0,False,False,red,quadruped,,https://pokeapi.co/api/v2/evolution-chain/257/,,generation-v
499,pignite,500,1,45,70.0,False,False,False,20.0,False,False,red,upright,tepig,https://pokeapi.co/api/v2/evolution-chain/257/,,generation-v
500,emboar,501,1,45,70.0,False,False,False,20.0,False,False,red,upright,pignite,https://pokeapi.co/api/v2/evolution-chain/257/,,generation-v
501,oshawott,502,1,45,70.0,False,False,False,20.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/258/,,generation-v
502,dewott,503,1,45,70.0,False,False,False,20.0,False,False,blue,upright,oshawott,https://pokeapi.co/api/v2/evolution-chain/258/,,generation-v
503,samurott,504,1,45,70.0,False,False,False,20.0,False,False,blue,quadruped,dewott,https://pokeapi.co/api/v2/evolution-chain/258/,,generation-v
504,patrat,505,4,255,70.0,False,False,False,15.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/259/,,generation-v
505,watchog,506,4,255,70.0,False,False,False,20.0,False,False,brown,upright,patrat,https://pokeapi.co/api/v2/evolution-chain/259/,,generation-v
506,lillipup,507,4,255,50.0,False,False,False,15.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/260/,,generation-v
507,herdier,508,4,120,50.0,False,False,False,15.0,False,False,gray,quadruped,lillipup,https://pokeapi.co/api/v2/evolution-chain/260/,,generation-v
508,stoutland,509,4,45,50.0,False,False,False,15.0,False,False,gray,quadruped,herdier,https://pokeapi.co/api/v2/evolution-chain/260/,,generation-v
509,purrloin,510,4,255,50.0,False,False,False,20.0,False,False,purple,quadruped,,https://pokeapi.co/api/v2/evolution-chain/261/,,generation-v
510,liepard,511,4,90,50.0,False,False,False,20.0,False,False,purple,quadruped,purrloin,https://pokeapi.co/api/v2/evolution-chain/261/,,generation-v
511,pansage,512,1,190,70.0,False,False,False,20.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/262/,,generation-v
512,simisage,513,1,75,70.0,False,False,False,20.0,False,False,green,upright,pansage,https://pokeapi.co/api/v2/evolution-chain/262/,,generation-v
513,pansear,514,1,190,70.0,False,False,False,20.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/263/,,generation-v
514,simisear,515,1,75,70.0,False,False,False,20.0,False,False,red,upright,pansear,https://pokeapi.co/api/v2/evolution-chain/263/,,generation-v
515,panpour,516,1,190,70.0,False,False,False,20.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/264/,,generation-v
516,simipour,517,1,75,70.0,False,False,False,20.0,False,False,blue,upright,panpour,https://pokeapi.co/api/v2/evolution-chain/264/,,generation-v
517,munna,518,4,190,50.0,False,False,False,10.0,False,False,pink,quadruped,,https://pokeapi.co/api/v2/evolution-chain/265/,,generation-v
518,musharna,519,4,75,50.0,False,False,False,10.0,False,False,pink,humanoid,munna,https://pokeapi.co/api/v2/evolution-chain/265/,,generation-v
519,pidove,520,4,255,50.0,False,False,False,15.0,False,False,gray,wings,,https://pokeapi.co/api/v2/evolution-chain/266/,,generation-v
520,tranquill,521,4,120,50.0,False,False,False,15.0,False,False,gray,wings,pidove,https://pokeapi.co/api/v2/evolution-chain/266/,,generation-v
521,unfezant,522,4,45,50.0,False,False,False,15.0,True,False,gray,wings,tranquill,https://pokeapi.co/api/v2/evolution-chain/266/,,generation-v
522,blitzle,523,4,190,70.0,False,False,False,20.0,False,False,black,quadruped,,https://pokeapi.co/api/v2/evolution-chain/267/,,generation-v
523,zebstrika,524,4,75,70.0,False,False,False,20.0,False,False,black,quadruped,blitzle,https://pokeapi.co/api/v2/evolution-chain/267/,,generation-v
524,roggenrola,525,4,255,50.0,False,False,False,15.0,False,False,blue,legs,,https://pokeapi.co/api/v2/evolution-chain/268/,,generation-v
525,boldore,526,4,120,50.0,False,False,False,15.0,False,False,blue,tentacles,roggenrola,https://pokeapi.co/api/v2/evolution-chain/268/,,generation-v
526,gigalith,527,4,45,50.0,False,False,False,15.0,False,False,blue,tentacles,boldore,https://pokeapi.co/api/v2/evolution-chain/268/,,generation-v
527,woobat,528,4,190,50.0,False,False,False,15.0,False,False,blue,wings,,https://pokeapi.co/api/v2/evolution-chain/269/,,generation-v
528,swoobat,529,4,45,50.0,False,False,False,15.0,False,False,blue,wings,woobat,https://pokeapi.co/api/v2/evolution-chain/269/,,generation-v
529,drilbur,530,4,120,50.0,False,False,False,20.0,False,False,gray,upright,,https://pokeapi.co/api/v2/evolution-chain/270/,,generation-v
530,excadrill,531,4,60,50.0,False,False,False,20.0,False,False,gray,humanoid,drilbur,https://pokeapi.co/api/v2/evolution-chain/270/,,generation-v
531,audino,532,4,255,50.0,False,False,False,20.0,False,True,pink,upright,,https://pokeapi.co/api/v2/evolution-chain/271/,,generation-v
532,timburr,533,2,180,70.0,False,False,False,20.0,False,False,gray,humanoid,,https://pokeapi.co/api/v2/evolution-chain/272/,,generation-v
533,gurdurr,534,2,90,50.0,False,False,False,20.0,False,False,gray,humanoid,timburr,https://pokeapi.co/api/v2/evolution-chain/272/,,generation-v
534,conkeldurr,535,2,45,50.0,False,False,False,20.0,False,False,brown,humanoid,gurdurr,https://pokeapi.co/api/v2/evolution-chain/272/,,generation-v
535,tympole,536,4,255,50.0,False,False,False,20.0,False,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/273/,,generation-v
536,palpitoad,537,4,120,50.0,False,False,False,20.0,False,False,blue,upright,tympole,https://pokeapi.co/api/v2/evolution-chain/273/,,generation-v
537,seismitoad,538,4,45,50.0,False,False,False,20.0,False,False,blue,humanoid,palpitoad,https://pokeapi.co/api/v2/evolution-chain/273/,,generation-v
538,throh,539,0,45,50.0,False,False,False,20.0,False,False,red,humanoid,,https://pokeapi.co/api/v2/evolution-chain/274/,,generation-v
539,sawk,540,0,45,50.0,False,False,False,20.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/275/,,generation-v
540,sewaddle,541,4,255,70.0,False,False,False,15.0,False,False,yellow,armor,,https://pokeapi.co/api/v2/evolution-chain/276/,,generation-v
541,swadloon,542,4,120,70.0,False,False,False,15.0,False,False,green,arms,sewaddle,https://pokeapi.co/api/v2/evolution-chain/276/,,generation-v
542,leavanny,543,4,45,70.0,False,False,False,15.0,False,False,yellow,humanoid,swadloon,https://pokeapi.co/api/v2/evolution-chain/276/,,generation-v
543,venipede,544,4,255,50.0,False,False,False,15.0,False,False,red,armor,,https://pokeapi.co/api/v2/evolution-chain/277/,,generation-v
544,whirlipede,545,4,120,50.0,False,False,False,15.0,False,False,gray,ball,venipede,https://pokeapi.co/api/v2/evolution-chain/277/,,generation-v
545,scolipede,546,4,45,50.0,False,False,False,20.0,False,False,red,armor,whirlipede,https://pokeapi.co/api/v2/evolution-chain/277/,,generation-v
546,cottonee,547,4,190,50.0,False,False,False,20.0,False,False,green,ball,,https://pokeapi.co/api/v2/evolution-chain/278/,,generation-v
547,whimsicott,548,4,75,50.0,False,False,False,20.0,False,False,green,humanoid,cottonee,https://pokeapi.co/api/v2/evolution-chain/278/,,generation-v
548,petilil,549,8,190,50.0,False,False,False,20.0,False,False,green,blob,,https://pokeapi.co/api/v2/evolution-chain/279/,,generation-v
549,lilligant,550,8,75,50.0,False,False,False,20.0,False,False,green,blob,petilil,https://pokeapi.co/api/v2/evolution-chain/279/,,generation-v
550,basculin,551,4,25,50.0,False,False,False,40.0,False,False,green,fish,,https://pokeapi.co/api/v2/evolution-chain/280/,,generation-v
551,sandile,552,4,180,50.0,False,False,False,20.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/281/,,generation-v
552,krokorok,553,4,90,50.0,False,False,False,20.0,False,False,brown,quadruped,sandile,https://pokeapi.co/api/v2/evolution-chain/281/,,generation-v
553,krookodile,554,4,45,50.0,False,False,False,20.0,False,False,red,upright,krokorok,https://pokeapi.co/api/v2/evolution-chain/281/,,generation-v
554,darumaka,555,4,120,50.0,False,False,False,20.0,False,False,red,humanoid,,https://pokeapi.co/api/v2/evolution-chain/282/,,generation-v
555,darmanitan,556,4,60,50.0,False,False,False,20.0,False,True,red,quadruped,darumaka,https://pokeapi.co/api/v2/evolution-chain/282/,,generation-v
556,maractus,557,4,255,50.0,False,False,False,20.0,False,False,green,blob,,https://pokeapi.co/api/v2/evolution-chain/283/,,generation-v
557,dwebble,558,4,190,50.0,False,False,False,20.0,False,False,red,armor,,https://pokeapi.co/api/v2/evolution-chain/284/,,generation-v
558,crustle,559,4,75,50.0,False,False,False,20.0,False,False,red,armor,dwebble,https://pokeapi.co/api/v2/evolution-chain/284/,,generation-v
559,scraggy,560,4,180,35.0,False,False,False,15.0,False,False,yellow,upright,,https://pokeapi.co/api/v2/evolution-chain/285/,,generation-v
560,scrafty,561,4,90,50.0,False,False,False,15.0,False,False,red,upright,scraggy,https://pokeapi.co/api/v2/evolution-chain/285/,,generation-v
561,sigilyph,562,4,45,50.0,False,False,False,20.0,False,False,black,wings,,https://pokeapi.co/api/v2/evolution-chain/286/,,generation-v
